accuracy,precision,recall,f1_score,scenario,dataset,fold,seed,window_size,alphabet_size,model_variant,suffix_max_order,suffix_min_context_count,suffix_smoothing_alpha,anomaly_threshold,scoring_mode,pst_nll_epsilon,num_states,num_contexts,num_transitions,transition_density,tuning_type,threshold_candidate
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,nll_threshold_search,42,4,5,probabilistic_suffix_tree,2,2,0.1,7.5,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,7.5
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,nll_threshold_search,42,4,5,probabilistic_suffix_tree,2,2,0.1,7.5,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,7.5
0.9668874172185431,0.0,0.0,0.0,unseen_data,BATADAL,nll_threshold_search,42,4,5,probabilistic_suffix_tree,2,2,0.1,7.5,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,7.5
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,nll_threshold_search,123,4,5,probabilistic_suffix_tree,2,2,0.1,7.5,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,7.5
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,nll_threshold_search,123,4,5,probabilistic_suffix_tree,2,2,0.1,7.5,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,7.5
0.9668874172185431,0.0,0.0,0.0,unseen_data,BATADAL,nll_threshold_search,123,4,5,probabilistic_suffix_tree,2,2,0.1,7.5,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,7.5
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,nll_threshold_search,2026,4,5,probabilistic_suffix_tree,2,2,0.1,7.5,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,7.5
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,nll_threshold_search,2026,4,5,probabilistic_suffix_tree,2,2,0.1,7.5,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,7.5
0.9668874172185431,0.0,0.0,0.0,unseen_data,BATADAL,nll_threshold_search,2026,4,5,probabilistic_suffix_tree,2,2,0.1,7.5,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,7.5
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,nll_threshold_search,7,4,5,probabilistic_suffix_tree,2,2,0.1,7.5,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,7.5
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,nll_threshold_search,7,4,5,probabilistic_suffix_tree,2,2,0.1,7.5,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,7.5
0.9668874172185431,0.0,0.0,0.0,unseen_data,BATADAL,nll_threshold_search,7,4,5,probabilistic_suffix_tree,2,2,0.1,7.5,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,7.5
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,nll_threshold_search,999,4,5,probabilistic_suffix_tree,2,2,0.1,7.5,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,7.5
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,nll_threshold_search,999,4,5,probabilistic_suffix_tree,2,2,0.1,7.5,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,7.5
0.9668874172185431,0.0,0.0,0.0,unseen_data,BATADAL,nll_threshold_search,999,4,5,probabilistic_suffix_tree,2,2,0.1,7.5,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,7.5
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,nll_threshold_search,42,4,5,probabilistic_suffix_tree,2,2,0.1,8.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,8.0
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,nll_threshold_search,42,4,5,probabilistic_suffix_tree,2,2,0.1,8.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,8.0
0.9668874172185431,0.0,0.0,0.0,unseen_data,BATADAL,nll_threshold_search,42,4,5,probabilistic_suffix_tree,2,2,0.1,8.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,8.0
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,nll_threshold_search,123,4,5,probabilistic_suffix_tree,2,2,0.1,8.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,8.0
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,nll_threshold_search,123,4,5,probabilistic_suffix_tree,2,2,0.1,8.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,8.0
0.9668874172185431,0.0,0.0,0.0,unseen_data,BATADAL,nll_threshold_search,123,4,5,probabilistic_suffix_tree,2,2,0.1,8.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,8.0
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,nll_threshold_search,2026,4,5,probabilistic_suffix_tree,2,2,0.1,8.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,8.0
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,nll_threshold_search,2026,4,5,probabilistic_suffix_tree,2,2,0.1,8.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,8.0
0.9668874172185431,0.0,0.0,0.0,unseen_data,BATADAL,nll_threshold_search,2026,4,5,probabilistic_suffix_tree,2,2,0.1,8.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,8.0
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,nll_threshold_search,7,4,5,probabilistic_suffix_tree,2,2,0.1,8.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,8.0
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,nll_threshold_search,7,4,5,probabilistic_suffix_tree,2,2,0.1,8.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,8.0
0.9668874172185431,0.0,0.0,0.0,unseen_data,BATADAL,nll_threshold_search,7,4,5,probabilistic_suffix_tree,2,2,0.1,8.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,8.0
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,nll_threshold_search,999,4,5,probabilistic_suffix_tree,2,2,0.1,8.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,8.0
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,nll_threshold_search,999,4,5,probabilistic_suffix_tree,2,2,0.1,8.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,8.0
0.9668874172185431,0.0,0.0,0.0,unseen_data,BATADAL,nll_threshold_search,999,4,5,probabilistic_suffix_tree,2,2,0.1,8.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,8.0
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,nll_threshold_search,42,4,5,probabilistic_suffix_tree,2,2,0.1,9.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,9.0
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,nll_threshold_search,42,4,5,probabilistic_suffix_tree,2,2,0.1,9.0,negative_log,1e-12,151,437,891,0.013502659614772606,pst_nll_threshold_tuning,9.0
