accuracy,precision,recall,f1_score,scenario,dataset,fold,seed,window_size,alphabet_size,model_variant,suffix_max_order,suffix_min_context_count,suffix_smoothing_alpha,anomaly_threshold,scoring_mode,pst_nll_epsilon,pst_score_window,num_states,num_contexts,num_transitions,transition_density,tuning_type,score_window_candidate,adaptive_strategy,adaptive_value,adaptive_threshold,threshold_candidate,train_score_count,train_score_mean,train_score_std,train_score_min,train_score_max,train_score_p90,train_score_p95,train_score_p97,train_score_p99
0.5608465608465608,0.5608465608465608,1.0,0.7186440677966102,unseen_data,SKAB,fold_5_adaptive_threshold_search,42,5,5,probabilistic_suffix_tree,2,1,0.1,2.033047387753972,negative_log,1e-12,10,136,380,789,0.01526702786377709,pst_adaptive_threshold_tuning,10,percentile,97.0,2.033047387753972,2.033047387753972,3580,0.820958556761683,0.6252927643364476,0.04150676260777041,2.6039751560754256,1.673946919902191,1.9093017496998865,2.033047387753972,2.241303689711066
0.6445182724252492,0.5108225108225108,0.7129909365558912,0.5952080706179067,original,SKAB,fold_5_adaptive_threshold_search,123,5,5,probabilistic_suffix_tree,2,1,0.1,2.033047387753972,negative_log,1e-12,10,136,380,789,0.01526702786377709,pst_adaptive_threshold_tuning,10,percentile,97.0,2.033047387753972,2.033047387753972,3580,0.820958556761683,0.6252927643364476,0.04150676260777041,2.6039751560754256,1.673946919902191,1.9093017496998865,2.033047387753972,2.241303689711066
0.6766334440753046,0.5440180586907449,0.7280966767371602,0.6227390180878553,gaussian_noise,SKAB,fold_5_adaptive_threshold_search,123,5,5,probabilistic_suffix_tree,2,1,0.1,2.033047387753972,negative_log,1e-12,10,136,380,789,0.01526702786377709,pst_adaptive_threshold_tuning,10,percentile,97.0,2.033047387753972,2.033047387753972,3580,0.820958556761683,0.6252927643364476,0.04150676260777041,2.6039751560754256,1.673946919902191,1.9093017496998865,2.033047387753972,2.241303689711066
0.5608465608465608,0.5608465608465608,1.0,0.7186440677966102,unseen_data,SKAB,fold_5_adaptive_threshold_search,123,5,5,probabilistic_suffix_tree,2,1,0.1,2.033047387753972,negative_log,1e-12,10,136,380,789,0.01526702786377709,pst_adaptive_threshold_tuning,10,percentile,97.0,2.033047387753972,2.033047387753972,3580,0.820958556761683,0.6252927643364476,0.04150676260777041,2.6039751560754256,1.673946919902191,1.9093017496998865,2.033047387753972,2.241303689711066
0.6445182724252492,0.5108225108225108,0.7129909365558912,0.5952080706179067,original,SKAB,fold_5_adaptive_threshold_search,2026,5,5,probabilistic_suffix_tree,2,1,0.1,2.033047387753972,negative_log,1e-12,10,136,380,789,0.01526702786377709,pst_adaptive_threshold_tuning,10,percentile,97.0,2.033047387753972,2.033047387753972,3580,0.820958556761683,0.6252927643364476,0.04150676260777041,2.6039751560754256,1.673946919902191,1.9093017496998865,2.033047387753972,2.241303689711066
0.6378737541528239,0.5040322580645161,0.7552870090634441,0.6045949214026602,gaussian_noise,SKAB,fold_5_adaptive_threshold_search,2026,5,5,probabilistic_suffix_tree,2,1,0.1,2.033047387753972,negative_log,1e-12,10,136,380,789,0.01526702786377709,pst_adaptive_threshold_tuning,10,percentile,97.0,2.033047387753972,2.033047387753972,3580,0.820958556761683,0.6252927643364476,0.04150676260777041,2.6039751560754256,1.673946919902191,1.9093017496998865,2.033047387753972,2.241303689711066
0.5608465608465608,0.5608465608465608,1.0,0.7186440677966102,unseen_data,SKAB,fold_5_adaptive_threshold_search,2026,5,5,probabilistic_suffix_tree,2,1,0.1,2.033047387753972,negative_log,1e-12,10,136,380,789,0.01526702786377709,pst_adaptive_threshold_tuning,10,percentile,97.0,2.033047387753972,2.033047387753972,3580,0.820958556761683,0.6252927643364476,0.04150676260777041,2.6039751560754256,1.673946919902191,1.9093017496998865,2.033047387753972,2.241303689711066
0.6445182724252492,0.5108225108225108,0.7129909365558912,0.5952080706179067,original,SKAB,fold_5_adaptive_threshold_search,7,5,5,probabilistic_suffix_tree,2,1,0.1,2.033047387753972,negative_log,1e-12,10,136,380,789,0.01526702786377709,pst_adaptive_threshold_tuning,10,percentile,97.0,2.033047387753972,2.033047387753972,3580,0.820958556761683,0.6252927643364476,0.04150676260777041,2.6039751560754256,1.673946919902191,1.9093017496998865,2.033047387753972,2.241303689711066
0.6434108527131783,0.5096774193548387,0.716012084592145,0.5954773869346733,gaussian_noise,SKAB,fold_5_adaptive_threshold_search,7,5,5,probabilistic_suffix_tree,2,1,0.1,2.033047387753972,negative_log,1e-12,10,136,380,789,0.01526702786377709,pst_adaptive_threshold_tuning,10,percentile,97.0,2.033047387753972,2.033047387753972,3580,0.820958556761683,0.6252927643364476,0.04150676260777041,2.6039751560754256,1.673946919902191,1.9093017496998865,2.033047387753972,2.241303689711066
0.5608465608465608,0.5608465608465608,1.0,0.7186440677966102,unseen_data,SKAB,fold_5_adaptive_threshold_search,7,5,5,probabilistic_suffix_tree,2,1,0.1,2.033047387753972,negative_log,1e-12,10,136,380,789,0.01526702786377709,pst_adaptive_threshold_tuning,10,percentile,97.0,2.033047387753972,2.033047387753972,3580,0.820958556761683,0.6252927643364476,0.04150676260777041,2.6039751560754256,1.673946919902191,1.9093017496998865,2.033047387753972,2.241303689711066
0.6445182724252492,0.5108225108225108,0.7129909365558912,0.5952080706179067,original,SKAB,fold_5_adaptive_threshold_search,999,5,5,probabilistic_suffix_tree,2,1,0.1,2.033047387753972,negative_log,1e-12,10,136,380,789,0.01526702786377709,pst_adaptive_threshold_tuning,10,percentile,97.0,2.033047387753972,2.033047387753972,3580,0.820958556761683,0.6252927643364476,0.04150676260777041,2.6039751560754256,1.673946919902191,1.9093017496998865,2.033047387753972,2.241303689711066
0.6633444075304541,0.5298013245033113,0.7250755287009063,0.6122448979591837,gaussian_noise,SKAB,fold_5_adaptive_threshold_search,999,5,5,probabilistic_suffix_tree,2,1,0.1,2.033047387753972,negative_log,1e-12,10,136,380,789,0.01526702786377709,pst_adaptive_threshold_tuning,10,percentile,97.0,2.033047387753972,2.033047387753972,3580,0.820958556761683,0.6252927643364476,0.04150676260777041,2.6039751560754256,1.673946919902191,1.9093017496998865,2.033047387753972,2.241303689711066
0.5608465608465608,0.5608465608465608,1.0,0.7186440677966102,unseen_data,SKAB,fold_5_adaptive_threshold_search,999,5,5,probabilistic_suffix_tree,2,1,0.1,2.033047387753972,negative_log,1e-12,10,136,380,789,0.01526702786377709,pst_adaptive_threshold_tuning,10,percentile,97.0,2.033047387753972,2.033047387753972,3580,0.820958556761683,0.6252927643364476,0.04150676260777041,2.6039751560754256,1.673946919902191,1.9093017496998865,2.033047387753972,2.241303689711066
0.6243032329988851,0.25925925925925924,0.021604938271604937,0.039886039886039885,original,SKAB,fold_1_adaptive_threshold_search,42,5,5,probabilistic_suffix_tree,2,1,0.1,2.4700097733887505,negative_log,1e-12,10,170,469,948,0.01189012918600276,pst_adaptive_threshold_tuning,10,percentile,99.0,2.4700097733887505,2.4700097733887505,3587,0.9605683109239275,0.692300774859783,0.03643150317022594,2.8483169036416127,1.9093512582213994,2.129066115294833,2.263653265768855,2.4700097733887505
0.6198439241917503,0.28205128205128205,0.033950617283950615,0.06060606060606061,gaussian_noise,SKAB,fold_1_adaptive_threshold_search,42,5,5,probabilistic_suffix_tree,2,1,0.1,2.4700097733887505,negative_log,1e-12,10,170,469,948,0.01189012918600276,pst_adaptive_threshold_tuning,10,percentile,99.0,2.4700097733887505,2.4700097733887505,3587,0.9605683109239275,0.692300774859783,0.03643150317022594,2.8483169036416127,1.9093512582213994,2.129066115294833,2.263653265768855,2.4700097733887505
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1_adaptive_threshold_search,42,5,5,probabilistic_suffix_tree,2,1,0.1,2.4700097733887505,negative_log,1e-12,10,170,469,948,0.01189012918600276,pst_adaptive_threshold_tuning,10,percentile,99.0,2.4700097733887505,2.4700097733887505,3587,0.9605683109239275,0.692300774859783,0.03643150317022594,2.8483169036416127,1.9093512582213994,2.129066115294833,2.263653265768855,2.4700097733887505
0.6243032329988851,0.25925925925925924,0.021604938271604937,0.039886039886039885,original,SKAB,fold_1_adaptive_threshold_search,123,5,5,probabilistic_suffix_tree,2,1,0.1,2.4700097733887505,negative_log,1e-12,10,170,469,948,0.01189012918600276,pst_adaptive_threshold_tuning,10,percentile,99.0,2.4700097733887505,2.4700097733887505,3587,0.9605683109239275,0.692300774859783,0.03643150317022594,2.8483169036416127,1.9093512582213994,2.129066115294833,2.263653265768855,2.4700097733887505
0.6410256410256411,0.5238095238095238,0.06790123456790123,0.12021857923497267,gaussian_noise,SKAB,fold_1_adaptive_threshold_search,123,5,5,probabilistic_suffix_tree,2,1,0.1,2.4700097733887505,negative_log,1e-12,10,170,469,948,0.01189012918600276,pst_adaptive_threshold_tuning,10,percentile,99.0,2.4700097733887505,2.4700097733887505,3587,0.9605683109239275,0.692300774859783,0.03643150317022594,2.8483169036416127,1.9093512582213994,2.129066115294833,2.263653265768855,2.4700097733887505
