dataset,score_window_candidate,adaptive_strategy,adaptive_value,scenario,window_size,alphabet_size,suffix_max_order,suffix_min_context_count,suffix_smoothing_alpha,scoring_mode,pst_score_window,adaptive_threshold_mean,adaptive_threshold_std,adaptive_threshold_min,adaptive_threshold_max,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,f1_score_min,train_score_count_mean,train_score_mean,train_score_std_mean,num_contexts_mean,transition_density_mean
BATADAL,10,percentile,90.0,unseen_data,4,5,2,2,0.1,negative_log,10,2.722600860290806,0.0,2.722600860290806,2.722600860290806,0.033112582781456956,0.0,0.033112582781456956,0.0,1.0,0.0,0.0641025641025641,0.0,0.0641025641025641,1200.0,1.7651785385835566,0.8168122564831531,437.0,0.013502659614772605
BATADAL,10,percentile,95.0,gaussian_noise,4,5,2,2,0.1,negative_log,10,3.2174778504664125,0.0,3.2174778504664125,3.2174778504664125,0.10439024390243903,0.004363059468292276,0.036726779135156096,0.00017343943979055923,1.0,0.0,0.07085137085137086,0.00032266493181814994,0.0707070707070707,1200.0,1.7651785385835566,0.8168122564831531,437.0,0.013502659614772605
BATADAL,10,percentile,95.0,original,4,5,2,2,0.1,negative_log,10,3.2174778504664125,0.0,3.2174778504664125,3.2174778504664125,0.11219512195121953,0.0,0.037037037037037035,0.0,1.0,0.0,0.07142857142857142,0.0,0.07142857142857142,1200.0,1.7651785385835566,0.8168122564831531,437.0,0.013502659614772605
BATADAL,10,percentile,95.0,unseen_data,4,5,2,2,0.1,negative_log,10,3.2174778504664125,0.0,3.2174778504664125,3.2174778504664125,0.033112582781456956,0.0,0.033112582781456956,0.0,1.0,0.0,0.0641025641025641,0.0,0.0641025641025641,1200.0,1.7651785385835566,0.8168122564831531,437.0,0.013502659614772605
BATADAL,10,percentile,97.0,gaussian_noise,4,5,2,2,0.1,negative_log,10,3.418352346281059,0.0,3.418352346281059,3.418352346281059,0.1180487804878049,0.005343634707367476,0.037274714659752406,0.00021842220886041295,1.0,0.0,0.07187040938336274,0.0004059448624939657,0.07142857142857142,1200.0,1.7651785385835566,0.8168122564831531,437.0,0.013502659614772605
BATADAL,10,percentile,97.0,original,4,5,2,2,0.1,negative_log,10,3.418352346281059,0.0,3.418352346281059,3.418352346281059,0.12682926829268293,0.0,0.03763440860215054,0.0,1.0,0.0,0.07253886010362694,0.0,0.07253886010362694,1200.0,1.7651785385835566,0.8168122564831531,437.0,0.013502659614772605
BATADAL,10,percentile,97.0,unseen_data,4,5,2,2,0.1,negative_log,10,3.418352346281059,0.0,3.418352346281059,3.418352346281059,0.033112582781456956,0.0,0.033112582781456956,0.0,1.0,0.0,0.0641025641025641,0.0,0.0641025641025641,1200.0,1.7651785385835566,0.8168122564831531,437.0,0.013502659614772605
BATADAL,10,percentile,99.0,gaussian_noise,4,5,2,2,0.1,negative_log,10,3.969127937847547,0.0,3.969127937847547,3.969127937847547,0.20682926829268294,0.01123011164216716,0.041279640650694525,0.0005576918576336631,1.0,0.0,0.07928592765764012,0.0010288867991636935,0.07777777777777778,1200.0,1.7651785385835566,0.8168122564831531,437.0,0.013502659614772605
BATADAL,10,percentile,99.0,original,4,5,2,2,0.1,negative_log,10,3.969127937847547,0.0,3.969127937847547,3.969127937847547,0.20975609756097563,0.0,0.04142011834319527,0.0,1.0,0.0,0.07954545454545454,0.0,0.07954545454545454,1200.0,1.7651785385835566,0.8168122564831531,437.0,0.013502659614772605
BATADAL,10,percentile,99.0,unseen_data,4,5,2,2,0.1,negative_log,10,3.969127937847547,0.0,3.969127937847547,3.969127937847547,0.06622516556291391,0.0,0.03424657534246575,0.0,1.0,0.0,0.06622516556291391,0.0,0.06622516556291391,1200.0,1.7651785385835566,0.8168122564831531,437.0,0.013502659614772605
SKAB,1,mean_std,1.0,gaussian_noise,5,5,2,1,0.1,negative_log,1,1.8137916962483465,0.06469722527922812,1.6983284434097987,1.885931433202118,0.5917961759545731,0.04504347321383082,0.4124778574109626,0.1052839809773986,0.29210444943878566,0.1871187987242145,0.31764727632023226,0.11996233830787623,0.18762475049900199,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,mean_std,1.0,original,5,5,2,1,0.1,negative_log,1,1.8137916962483465,0.06469722527922812,1.6983284434097987,1.885931433202118,0.5904103807065522,0.04514408657495605,0.41288317199767444,0.09970537533597981,0.28065084520352424,0.18032613160703898,0.3080028644068499,0.11399171517506798,0.2155688622754491,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,mean_std,1.0,unseen_data,5,5,2,1,0.1,negative_log,1,1.8137916962483465,0.06469722527922812,1.6983284434097987,1.885931433202118,0.2096651077783153,0.22646420256478544,0.1691745276989544,0.22410452476668505,0.441958670260557,0.3922517656663178,0.2275820189814456,0.2790294383506029,0.0,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,mean_std,2.0,gaussian_noise,5,5,2,1,0.1,negative_log,1,2.7180766301369514,0.08105141565248983,2.574507994809098,2.8090108956038886,0.6135360743437741,0.028830644479331605,0.4085831220533889,0.14044426569107613,0.16381200838560428,0.15243206958630945,0.20730393769407582,0.13778120004009842,0.08374384236453201,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,mean_std,2.0,original,5,5,2,1,0.1,negative_log,1,2.7180766301369514,0.08105141565248983,2.574507994809098,2.8090108956038886,0.6108358327822814,0.029247534767257624,0.40878649403466943,0.13597952268899385,0.15624712598404605,0.14798621967837014,0.1978641035174713,0.13185512557969484,0.10294117647058823,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,mean_std,2.0,unseen_data,5,5,2,1,0.1,negative_log,1,2.7180766301369514,0.08105141565248983,2.574507994809098,2.8090108956038886,0.3763263989679084,0.23581904391104358,0.16979759278609854,0.21799624941542423,0.40691823899371066,0.3593469670642683,0.22188790092092728,0.2620258413003879,0.0,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,mean_std,3.0,gaussian_noise,5,5,2,1,0.1,negative_log,1,3.6223615640255566,0.09794242338648691,3.4506875462083966,3.732090358005659,0.6228860078348987,0.017632636738065248,0.3196402103908512,0.1685178357736936,0.07301916818878781,0.09466894852796431,0.10700467586973204,0.12231802587474784,0.016901408450704224,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,mean_std,3.0,original,5,5,2,1,0.1,negative_log,1,3.6223615640255566,0.09794242338648691,3.4506875462083966,3.732090358005659,0.6204971790355223,0.014846522890960473,0.31841797528196325,0.13401060363892242,0.06590763541867525,0.08235665869181996,0.09816431294859429,0.10741887126240382,0.03361344537815126,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,mean_std,3.0,unseen_data,5,5,2,1,0.1,negative_log,1,3.6223615640255566,0.09794242338648691,3.4506875462083966,3.732090358005659,0.37705899970050916,0.22596415450281476,0.1637607127066106,0.21048589574087467,0.3511230907457323,0.3054296990733569,0.2001716738197425,0.2280242008381761,0.0,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,percentile,90.0,gaussian_noise,5,5,2,1,0.1,negative_log,1,2.2879236287043305,0.09365344188072791,2.125961557314729,2.3949584131250607,0.6011038499242625,0.03330819512868867,0.3815418776420722,0.10645181167305379,0.20043175481387818,0.16580337247108898,0.240217988493535,0.1362196184061614,0.11655011655011654,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,percentile,90.0,original,5,5,2,1,0.1,negative_log,1,2.2879236287043305,0.09365344188072791,2.125961557314729,2.3949584131250607,0.5991688911656167,0.03261111544586965,0.37882750648778407,0.09159674728975753,0.19343843606094763,0.16159285284991065,0.23233394381024827,0.13150650688673524,0.15384615384615385,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,percentile,90.0,unseen_data,5,5,2,1,0.1,negative_log,1,2.2879236287043305,0.09365344188072791,2.125961557314729,2.3949584131250607,0.20225770037090793,0.21355393689432553,0.163182790633771,0.21824176833805412,0.40691823899371066,0.3593469670642683,0.21383701524175625,0.26211722925184733,0.0,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,percentile,95.0,gaussian_noise,5,5,2,1,0.1,negative_log,1,2.7420304570595384,0.04927469510513509,2.6519607344511664,2.7950615780918397,0.6105142397315655,0.02857425261770829,0.3971546241966267,0.13597663116857744,0.12758383887895752,0.08927231011188086,0.1795695899488203,0.0950945958546839,0.08801955990220049,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,percentile,95.0,original,5,5,2,1,0.1,negative_log,1,2.7420304570595384,0.04927469510513509,2.6519607344511664,2.7950615780918397,0.6086154625445946,0.029457818815952934,0.39766028531722397,0.13391712120474308,0.12051503613418328,0.08322285572605176,0.1707145595099029,0.08719833614753174,0.10268948655256724,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,percentile,95.0,unseen_data,5,5,2,1,0.1,negative_log,1,2.7420304570595384,0.04927469510513509,2.6519607344511664,2.7950615780918397,0.368918991560501,0.23037656805853074,0.1674955413612401,0.2136238853595474,0.37295597484276727,0.3183046559317713,0.20842384047004361,0.23744171250222318,0.0,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,percentile,97.0,gaussian_noise,5,5,2,1,0.1,negative_log,1,2.8820765047959758,0.06439894110952973,2.8255942595797765,2.989990630986316,0.6153527808090096,0.022955352023963323,0.3667890503439176,0.1502454520272452,0.0974476280278743,0.08736774765060751,0.14206714177686938,0.10534724352488842,0.04736842105263158,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,percentile,97.0,original,5,5,2,1,0.1,negative_log,1,2.8820765047959758,0.06439894110952973,2.8255942595797765,2.989990630986316,0.6135492677569806,0.02202995172839838,0.3745362222096319,0.12795096597526592,0.0921040543045145,0.07434385527699708,0.13618513511130564,0.0892002118997517,0.0679886685552408,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,percentile,97.0,unseen_data,5,5,2,1,0.1,negative_log,1,2.8820765047959758,0.06439894110952973,2.8255942595797765,2.989990630986316,0.37600079864230807,0.2253351598126095,0.16289949223416966,0.20883555600636605,0.3511230907457323,0.3054296990733569,0.19965811965811966,0.22708465068336428,0.0,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,percentile,99.0,gaussian_noise,5,5,2,1,0.1,negative_log,1,3.1421705157119857,0.08812801309245773,3.0149164443212033,3.267305917674146,0.6199022317046023,0.021877852043884913,0.33455154603894544,0.16214275379847226,0.08045877515111297,0.09442510097309573,0.11791990356292188,0.1207445969774068,0.0221606648199446,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,percentile,99.0,original,5,5,2,1,0.1,negative_log,1,3.1421705157119857,0.08812801309245773,3.0149164443212033,3.267305917674146,0.6173323155468097,0.019373361604623753,0.32951117306166594,0.13195790242112132,0.07273281140004999,0.08251270583466987,0.10806346892686872,0.10672450324846296,0.04154302670623145,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,1,percentile,99.0,unseen_data,5,5,2,1,0.1,negative_log,1,3.1421705157119857,0.08812801309245773,3.0149164443212033,3.267305917674146,0.37705899970050916,0.22596415450281476,0.1637607127066106,0.21048589574087467,0.3511230907457323,0.3054296990733569,0.2001716738197425,0.2280242008381761,0.0,3590.0,0.9095067623597416,0.904284933888605,431.0,0.013312386893514805
SKAB,3,mean_std,1.0,gaussian_noise,5,5,2,1,0.1,negative_log,3,1.6809431637923333,0.06918431383965158,1.5596487243717585,1.76259253200491,0.5758400901159646,0.053857512874097825,0.39227932380927766,0.10393919026337621,0.30746335108740086,0.23259928173799968,0.3110759383884186,0.13482446142842044,0.1797752808988764,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,mean_std,1.0,original,5,5,2,1,0.1,negative_log,3,1.6809431637923333,0.06918431383965158,1.5596487243717585,1.76259253200491,0.5718359924534496,0.05573073973501445,0.3890543219904648,0.09776853439671722,0.29159615365166197,0.22290959348402586,0.29701212359760987,0.1283225965152138,0.18932038834951456,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,mean_std,1.0,unseen_data,5,5,2,1,0.1,negative_log,3,1.6809431637923333,0.06918431383965158,1.5596487243717585,1.76259253200491,0.17283694642185207,0.21523570862322372,0.17461275108333932,0.21572613916509567,0.5714285714285714,0.4791574237499549,0.24614639597690446,0.2777321023070971,0.0,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,mean_std,2.0,gaussian_noise,5,5,2,1,0.1,negative_log,3,2.45261833463325,0.09026933207074272,2.297673189710033,2.5629246500574814,0.6016531788905708,0.04473400487753447,0.3413299062610665,0.1683535634165537,0.1670509105856847,0.20428845373154603,0.19114438745497353,0.18053148805223754,0.038461538461538464,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,mean_std,2.0,original,5,5,2,1,0.1,negative_log,3,2.45261833463325,0.09026933207074272,2.297673189710033,2.5629246500574814,0.5953275154971949,0.04187789877991384,0.34747804031672047,0.13383023245129902,0.1612858852940304,0.1889995697902197,0.18485211663528955,0.16221866070253024,0.0815347721822542,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,mean_std,2.0,unseen_data,5,5,2,1,0.1,negative_log,3,2.45261833463325,0.09026933207074272,2.297673189710033,2.5629246500574814,0.17283694642185207,0.21523570862322372,0.172451886737601,0.2151372753864606,0.5571428571428572,0.4711037842240329,0.2421415119720204,0.275998178839897,0.0,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,mean_std,3.0,gaussian_noise,5,5,2,1,0.1,negative_log,3,3.2242935054741673,0.11195475272083091,3.0356976550483075,3.363256768110053,0.6179942391401234,0.029257420604294537,0.29420990738969,0.19256870431777806,0.10424592587771976,0.15047949168100327,0.13371868426903727,0.16838402052123988,0.0055248618784530384,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,mean_std,3.0,original,5,5,2,1,0.1,negative_log,3,3.2242935054741673,0.11195475272083091,3.0356976550483075,3.363256768110053,0.6186290970727293,0.025926516702060427,0.2926129504223524,0.15321099699131652,0.09981012419035733,0.14542382336815193,0.12906829752443788,0.163796798188148,0.03296703296703297,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,mean_std,3.0,unseen_data,5,5,2,1,0.1,negative_log,3,3.2242935054741673,0.11195475272083091,3.0356976550483075,3.363256768110053,0.34406278557221953,0.2672192078590453,0.17719298245614035,0.22389274128498418,0.5029649595687331,0.4452663761468267,0.23767262481289073,0.27488244435675524,0.0,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,percentile,90.0,gaussian_noise,5,5,2,1,0.1,negative_log,3,1.9793740120047227,0.07306206833144314,1.8577254023923164,2.081811476381813,0.5889458450997594,0.04689972140843305,0.3745446135109188,0.13311306559611819,0.23362808929792478,0.2308121556993237,0.24867632131730172,0.16423853240371514,0.09913793103448276,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,percentile,90.0,original,5,5,2,1,0.1,negative_log,3,1.9793740120047227,0.07306206833144314,1.8577254023923164,2.081811476381813,0.5839047133168783,0.05026865862571031,0.38164621672223864,0.12343353631339414,0.22133710870612705,0.2157716816345321,0.23682504492373263,0.15210891461783416,0.11733333333333333,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,percentile,90.0,unseen_data,5,5,2,1,0.1,negative_log,3,1.9793740120047227,0.07306206833144314,1.8577254023923164,2.081811476381813,0.17283694642185207,0.21523570862322372,0.17461275108333932,0.21572613916509567,0.5714285714285714,0.4791574237499549,0.24614639597690446,0.2777321023070971,0.0,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,percentile,95.0,gaussian_noise,5,5,2,1,0.1,negative_log,3,2.2889872330963423,0.07300844559735126,2.1652892333219005,2.384759016586995,0.5969885198161845,0.046350827769204836,0.34865486598217466,0.15690276627540053,0.18225634149744582,0.21381624125809934,0.2035761497401112,0.17787871186494347,0.05517241379310345,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,percentile,95.0,original,5,5,2,1,0.1,negative_log,3,2.2889872330963423,0.07300844559735126,2.1652892333219005,2.384759016586995,0.5915092618083296,0.046099381271587025,0.3550103338381757,0.130434313483202,0.17610117105111145,0.20131287482573582,0.19669608544779155,0.16363942488702038,0.10354223433242507,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,percentile,95.0,unseen_data,5,5,2,1,0.1,negative_log,3,2.2889872330963423,0.07300844559735126,2.1652892333219005,2.384759016586995,0.17283694642185207,0.21523570862322372,0.17461275108333932,0.21572613916509567,0.5714285714285714,0.4791574237499549,0.24614639597690446,0.2777321023070971,0.0,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,percentile,97.0,gaussian_noise,5,5,2,1,0.1,negative_log,3,2.5113822870180287,0.11517167453082859,2.33117964335347,2.66844135988371,0.6028997439730616,0.04468938535081026,0.3364666027011775,0.17040306922282916,0.16369272755581435,0.2036977620380851,0.18788318147506192,0.1831061211978632,0.03389830508474576,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,percentile,97.0,original,5,5,2,1,0.1,negative_log,3,2.5113822870180287,0.11517167453082859,2.33117964335347,2.66844135988371,0.5962113994020026,0.040950262852020664,0.3405041878214661,0.13431314379138978,0.1575509155359695,0.1880526608094671,0.18111094876492703,0.16459917046692726,0.07246376811594203,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,percentile,97.0,unseen_data,5,5,2,1,0.1,negative_log,3,2.5113822870180287,0.11517167453082859,2.33117964335347,2.66844135988371,0.17283694642185207,0.21523570862322372,0.172451886737601,0.2151372753864606,0.5571428571428572,0.4711037842240329,0.2421415119720204,0.275998178839897,0.0,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,percentile,99.0,gaussian_noise,5,5,2,1,0.1,negative_log,3,2.728630424679892,0.07746102722938396,2.6077944774236994,2.830181749977782,0.607219163924659,0.03989307084298989,0.3239285083323612,0.1771049351743814,0.13667547714007255,0.1720076880482712,0.16757151902698716,0.17206104779798512,0.02,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,percentile,99.0,original,5,5,2,1,0.1,negative_log,3,2.728630424679892,0.07746102722938396,2.6077944774236994,2.830181749977782,0.6049486549444463,0.032442626447406066,0.33152761794379104,0.13681877689045818,0.13122436567267912,0.1593279813028097,0.1619614507510589,0.1561890069295514,0.055415617128463476,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,3,percentile,99.0,unseen_data,5,5,2,1,0.1,negative_log,3,2.728630424679892,0.07746102722938396,2.6077944774236994,2.830181749977782,0.33258537409480804,0.2662864997087693,0.1800650330062095,0.21778880770112835,0.555256064690027,0.4692683860311914,0.25048756704046804,0.27940317275574,0.0,3590.0,0.9092679929514162,0.771675170840917,431.0,0.013312386893514805
SKAB,5,mean_std,1.0,gaussian_noise,5,5,2,1,0.1,negative_log,5,1.6352430540194134,0.06905772847482829,1.5143721562813386,1.7186150507332547,0.5715171764399166,0.05682308510538763,0.3935763805226925,0.10495437567999145,0.32363156484541933,0.25180030739872744,0.31673783831460756,0.13678106411834337,0.171990171990172,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,mean_std,1.0,original,5,5,2,1,0.1,negative_log,5,1.6352430540194134,0.06905772847482829,1.5143721562813386,1.7186150507332547,0.5684965373294507,0.06441015508722374,0.40382186427491507,0.11195504693963591,0.312458403691951,0.23928121361720764,0.30861269039433664,0.12614322294424338,0.20722891566265061,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,mean_std,1.0,unseen_data,5,5,2,1,0.1,negative_log,5,1.6352430540194134,0.06905772847482829,1.5143721562813386,1.7186150507332547,0.18038411623317285,0.21772957162485754,0.18038411623317285,0.21772957162485754,0.6,0.5,0.2558823316829894,0.28288976189752696,0.0,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,mean_std,2.0,gaussian_noise,5,5,2,1,0.1,negative_log,5,2.361351410505943,0.09019315397218769,2.207297176362204,2.475379221623555,0.5996711957574413,0.052527193879263905,0.3515182701863596,0.18785796306591443,0.18121696882901517,0.22468335785988391,0.20060723759472832,0.19121294571705513,0.02403846153846154,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,mean_std,2.0,original,5,5,2,1,0.1,negative_log,5,2.361351410505943,0.09019315397218769,2.207297176362204,2.475379221623555,0.5950489011572586,0.04710105906283505,0.34489917420099564,0.14723660748534972,0.16965433103323543,0.21093200056563832,0.18796004727961313,0.177390175555423,0.07125890736342043,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,mean_std,2.0,unseen_data,5,5,2,1,0.1,negative_log,5,2.361351410505943,0.09019315397218769,2.207297176362204,2.475379221623555,0.18038411623317285,0.21772957162485754,0.17853431971079028,0.21701983281845608,0.5857142857142857,0.4888205992297098,0.25230024213075064,0.2808396630895421,0.0,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,mean_std,3.0,gaussian_noise,5,5,2,1,0.1,negative_log,5,3.0874597669924726,0.11199211090413774,2.9002221964430692,3.232143392513855,0.6164762291195667,0.03350565296685622,0.25205931100128187,0.21670328783884918,0.09981043154896442,0.16069924961003912,0.1233413847967368,0.1793161012439813,0.0,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,mean_std,3.0,original,5,5,2,1,0.1,negative_log,5,3.0874597669924726,0.11199211090413774,2.9002221964430692,3.232143392513855,0.6141947749749243,0.023012996708766224,0.2239044496896582,0.1515284466229722,0.09169733767241593,0.14944190929281212,0.1132273223984239,0.16696751790565714,0.017857142857142856,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,mean_std,3.0,unseen_data,5,5,2,1,0.1,negative_log,5,3.0874597669924726,0.11199211090413774,2.9002221964430692,3.232143392513855,0.3158338516829083,0.26922451442579554,0.17570663953642676,0.2181656023988959,0.555256064690027,0.4692683860311914,0.24503247301962866,0.2780340726891682,0.0,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,percentile,90.0,gaussian_noise,5,5,2,1,0.1,negative_log,5,1.90830363346719,0.07365489998373266,1.7829820085804393,2.006206313479847,0.58381776617079,0.05377175232397835,0.38239280154264466,0.13248714310070045,0.2605783666145429,0.2511896310590438,0.2672808036763453,0.1638846066625989,0.12673267326732673,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,percentile,90.0,original,5,5,2,1,0.1,negative_log,5,1.90830363346719,0.07365489998373266,1.7829820085804393,2.006206313479847,0.5780737686993098,0.05682871449096328,0.3949283080385826,0.12742170088441437,0.2503112102957074,0.23156778505731945,0.2588690259425013,0.14658058324055137,0.15584415584415584,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,percentile,90.0,unseen_data,5,5,2,1,0.1,negative_log,5,1.90830363346719,0.07365489998373266,1.7829820085804393,2.006206313479847,0.17661053132751245,0.21634915118216125,0.17755392755392754,0.21666940957924138,0.5857142857142857,0.4888205992297098,0.25108812091862936,0.28018575802851337,0.0,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,percentile,95.0,gaussian_noise,5,5,2,1,0.1,negative_log,5,2.1854497841657,0.08548649926271899,2.051649203826,2.3158172568051056,0.5934559928723568,0.052334470680489506,0.36075423494328673,0.15963338327432233,0.2066359772804419,0.23380935108212156,0.22305648281122722,0.1817844190722718,0.059496567505720827,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,percentile,95.0,original,5,5,2,1,0.1,negative_log,5,2.1854497841657,0.08548649926271899,2.051649203826,2.3158172568051056,0.5878795603503982,0.05005481174115133,0.3610576036031493,0.13636284036122134,0.1944627848567785,0.21819226844936285,0.21106286043508427,0.1671465575172049,0.1095890410958904,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,percentile,95.0,unseen_data,5,5,2,1,0.1,negative_log,5,2.1854497841657,0.08548649926271899,2.051649203826,2.3158172568051056,0.18038411623317285,0.21772957162485754,0.17853431971079028,0.21701983281845608,0.5857142857142857,0.4888205992297098,0.25230024213075064,0.2808396630895421,0.0,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,percentile,97.0,gaussian_noise,5,5,2,1,0.1,negative_log,5,2.3502586493129396,0.08254760022099447,2.214589904205234,2.4678112431711963,0.5997042662114951,0.0534611345678578,0.3510087101378968,0.1871823884553793,0.18137088706655619,0.22300002811282155,0.20189563406693253,0.19098957594157095,0.028037383177570093,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,percentile,97.0,original,5,5,2,1,0.1,negative_log,5,2.3502586493129396,0.08254760022099447,2.214589904205234,2.4678112431711963,0.595260892564866,0.04755420086705598,0.3424331176620743,0.1436257502957782,0.17029741784995572,0.2105501225001496,0.18929109494125054,0.17807591818523366,0.07547169811320754,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,percentile,97.0,unseen_data,5,5,2,1,0.1,negative_log,5,2.3502586493129396,0.08254760022099447,2.214589904205234,2.4678112431711963,0.18038411623317285,0.21772957162485754,0.17853431971079028,0.21701983281845608,0.5857142857142857,0.4888205992297098,0.25230024213075064,0.2808396630895421,0.0,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,percentile,99.0,gaussian_noise,5,5,2,1,0.1,negative_log,5,2.642284696715601,0.10519908819234652,2.510346617534569,2.780703641636874,0.6051587462216707,0.043813278960725614,0.2998119087051366,0.19643886825949636,0.14155197299581299,0.1989975404531353,0.162690175600668,0.19089985362225576,0.015306122448979591,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,percentile,99.0,original,5,5,2,1,0.1,negative_log,5,2.642284696715601,0.10519908819234652,2.510346617534569,2.780703641636874,0.6017864777148165,0.04332952312558999,0.2982445624346045,0.1526193119611793,0.13091095497552835,0.18652065640183318,0.15204803624956026,0.18017265301980437,0.04591836734693878,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,5,percentile,99.0,unseen_data,5,5,2,1,0.1,negative_log,5,2.642284696715601,0.10519908819234652,2.510346617534569,2.780703641636874,0.18038411623317285,0.21772957162485754,0.17853431971079028,0.21701983281845608,0.5857142857142857,0.4888205992297098,0.25230024213075064,0.2808396630895421,0.0,3590.0,0.9091346975328841,0.7261083564865294,431.0,0.013312386893514805
SKAB,10,mean_std,1.0,gaussian_noise,5,5,2,1,0.1,negative_log,10,1.5642958632594566,0.06845219642398155,1.4462513210981305,1.6528690857837105,0.5619118245477812,0.06732444066554132,0.3919909841103686,0.11007805235895861,0.35420051935222746,0.27120635721371117,0.33151177744610044,0.14109979627651636,0.20722891566265061,3590.0,0.9087108392268723,0.6555850240325843,431.0,0.013312386893514805
