dataset,window_size,score_threshold,order,smoothing_alpha,decision_mode,score_window,max_mapping_distance,transition_confidence_enabled,transition_confidence_k,transition_confidence_weight,transition_confidence_mode,transition_confidence_use_transition_count,n_runs,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,transition_density_mean,num_states_mean,num_transitions_mean
SKAB,4,0.2231,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.5930619071828944,0.15115928278810475,0.4960271863096202,0.19953309836482286,0.6034981748486674,0.31490330416385803,0.4939948798144023,0.1845356323259446,0.05091218372849919,233.6,423.2
SKAB,4,0.3567,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.5957372330694762,0.14891229406636153,0.49647662470181486,0.20113044579874612,0.5885067471970207,0.31607603559726366,0.4877535818382128,0.18879429802413278,0.05091218372849919,233.6,423.2
SKAB,4,0.1054,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.545692838269137,0.1442242694430321,0.39590561324354745,0.15332366566610986,0.6185020652647736,0.31144451917935967,0.47574019100612036,0.20129939281124726,0.05091218372849919,233.6,423.2
SKAB,4,0.5108,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.6000274999957103,0.1452940891882381,0.49761251133526074,0.2061901539279838,0.557018873159002,0.31394920719632047,0.47469764530390984,0.19550657051079448,0.05091218372849919,233.6,423.2
SKAB,4,0.6931,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.604297493899302,0.14533386564983966,0.5006074883666818,0.22412547950833386,0.5169947330827533,0.3118237127371068,0.45684498351242014,0.20842377095104947,0.05091218372849919,233.6,423.2
SKAB,3,0.1054,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.550125504419663,0.16860921661811884,0.3507761113996935,0.16563818310449813,0.6656010350064687,0.24052827769331714,0.45138620646420363,0.1828361392557179,0.09671838815773455,131.8,248.2
SKAB,4,0.9163,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.6138551677543305,0.13686786438481427,0.5064371793922797,0.23754693148226436,0.45797286233038953,0.2882369436382675,0.4329368031957736,0.21533225112620638,0.05091218372849919,233.6,423.2
SKAB,3,0.0,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.26898492572952654,0.0022735778078821515,0.2680053651888835,0.0022691334014790657,1.0,0.0,0.4227147561382856,0.00282397625619724,0.09671838815773455,131.8,248.2
SKAB,3,0.001,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.26898492572952654,0.0022735778078821515,0.2680053651888835,0.0022691334014790657,1.0,0.0,0.4227147561382856,0.00282397625619724,0.09671838815773455,131.8,248.2
SKAB,3,0.005,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.26898492572952654,0.0022735778078821515,0.2680053651888835,0.0022691334014790657,1.0,0.0,0.4227147561382856,0.00282397625619724,0.09671838815773455,131.8,248.2
SKAB,3,0.01,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.26898492572952654,0.0022735778078821515,0.2680053651888835,0.0022691334014790657,1.0,0.0,0.4227147561382856,0.00282397625619724,0.09671838815773455,131.8,248.2
SKAB,3,0.2231,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.5616147814253998,0.15620683411037023,0.382218765715417,0.21229609568394336,0.562324046241707,0.24470614524087964,0.4116721659114895,0.14083817090416087,0.09671838815773455,131.8,248.2
SKAB,3,0.3567,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.5715192370746267,0.1517940439054581,0.3898191749769181,0.22263681131950144,0.5488139151615967,0.24112404457510145,0.4109761893094584,0.14235818207719186,0.09671838815773455,131.8,248.2
SKAB,3,0.05,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.3784058761767297,0.1205841135729367,0.2741880782429353,0.07574177305437692,0.7984962406015037,0.21383332725881496,0.4077336579399674,0.11085096474793904,0.09671838815773455,131.8,248.2
SKAB,3,0.5108,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.5886802855434993,0.14170500892302,0.403124258686092,0.23730974678617248,0.516329812882226,0.23231429137299767,0.403616002454848,0.14002180557078184,0.09671838815773455,131.8,248.2
SKAB,6,0.1054,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.3020848905153076,0.10048831009653621,0.25136029250780684,0.03229699674868594,1.0,0.0,0.40073772085205517,0.040428406244359734,0.012314008578911195,661.0,997.8
SKAB,5,0.1054,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.4562324511844366,0.11189940022830554,0.30433019246699733,0.16537236802957825,0.5294406928514143,0.32643796676151554,0.3846138850379914,0.21729034958229498,0.024463156247202984,399.6,664.2
SKAB,5,0.2231,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.5231328750305871,0.0320586091161566,0.31478163372102946,0.16492901373260238,0.48723861296277154,0.284706636402765,0.38069625008043223,0.20594742571423874,0.024463156247202984,399.6,664.2
SKAB,5,0.3567,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.5240263058842972,0.032322756446020465,0.3135700153137997,0.16456985263342444,0.47792729997290495,0.2804135824836907,0.376895686369226,0.20448733966292676,0.024463156247202984,399.6,664.2
SKAB,6,0.0,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.2329840048952395,0.005560196792997626,0.23091184552108365,0.005592443126338902,1.0,0.0,0.37515604037121086,0.007390470714568619,0.012314008578911195,661.0,997.8
SKAB,6,0.001,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.2329840048952395,0.005560196792997626,0.23091184552108365,0.005592443126338902,1.0,0.0,0.37515604037121086,0.007390470714568619,0.012314008578911195,661.0,997.8
SKAB,6,0.005,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.2329840048952395,0.005560196792997626,0.23091184552108365,0.005592443126338902,1.0,0.0,0.37515604037121086,0.007390470714568619,0.012314008578911195,661.0,997.8
SKAB,6,0.01,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.2329840048952395,0.005560196792997626,0.23091184552108365,0.005592443126338902,1.0,0.0,0.37515604037121086,0.007390470714568619,0.012314008578911195,661.0,997.8
SKAB,6,0.05,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.2329840048952395,0.005560196792997626,0.23091184552108365,0.005592443126338902,1.0,0.0,0.37515604037121086,0.007390470714568619,0.012314008578911195,661.0,997.8
SKAB,3,0.6931,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.6164600951158112,0.11699141271413532,0.43147527177974787,0.27696860833833065,0.44589650886810583,0.2283170581949616,0.3745603078607189,0.13602492821726112,0.09671838815773455,131.8,248.2
SKAB,5,0.5108,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.5289203303160016,0.03635399771492016,0.3141123695375919,0.16585682139106467,0.46304927067317875,0.27387509118718506,0.3726283617500495,0.2039239733993545,0.024463156247202984,399.6,664.2
SKAB,5,0.6931,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.5329488855456055,0.03609668892569011,0.3124949108336038,0.16557343591931856,0.44131788521709375,0.26451845996701023,0.364045443845001,0.2007945201555472,0.024463156247202984,399.6,664.2
SKAB,5,0.9163,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.5385161087837718,0.03806700892768498,0.3107118135430242,0.16594273955816233,0.41219695779333726,0.2486794777653423,0.3526381798344442,0.19649730756452988,0.024463156247202984,399.6,664.2
SKAB,3,0.9163,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.6593002246557174,0.08613809108831745,0.46329961672326675,0.3057384565453781,0.35290683253337496,0.22551489090525867,0.33066675836648207,0.1626207571454133,0.09671838815773455,131.8,248.2
SKAB,6,0.2231,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.48653030915903556,0.10901917590453716,0.1858287004789857,0.12847419044445357,0.504522301599365,0.3772795914964334,0.27059429466127627,0.19009241015688513,0.012314008578911195,661.0,997.8
SKAB,6,0.3567,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.49109968816925376,0.11049548581148531,0.18520919128241417,0.1299569528594176,0.49078798207603164,0.3676761770340248,0.26808428063315737,0.19067770027179798,0.012314008578911195,661.0,997.8
SKAB,6,0.5108,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.4940515196828108,0.11231243495371096,0.1830118998960826,0.1316741159487203,0.47909273048596496,0.3687897356392743,0.2639969362378622,0.19272642985969848,0.012314008578911195,661.0,997.8
SKAB,6,0.6931,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.5053513535879415,0.11525343406741831,0.18421016243065153,0.13676237771006824,0.4661629109946636,0.3689832858749491,0.2631994573142403,0.1981128751047954,0.012314008578911195,661.0,997.8
SKAB,6,0.9163,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.5171930231601384,0.11779481797068869,0.1847426009983534,0.14123340836028228,0.45088120516637353,0.3667005414004519,0.26117137600280155,0.20232217745583733,0.012314008578911195,661.0,997.8
SKAB,7,0.0,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.10269185671000253,0.006392178009134458,0.09985461598519757,0.006435681682154144,1.0,0.0,0.18151802391303432,0.010649761750815043,0.0069239199727494215,934.6,1281.8
SKAB,7,0.001,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.10269185671000253,0.006392178009134458,0.09985461598519757,0.006435681682154144,1.0,0.0,0.18151802391303432,0.010649761750815043,0.0069239199727494215,934.6,1281.8
SKAB,7,0.005,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.10269185671000253,0.006392178009134458,0.09985461598519757,0.006435681682154144,1.0,0.0,0.18151802391303432,0.010649761750815043,0.0069239199727494215,934.6,1281.8
SKAB,7,0.01,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.10269185671000253,0.006392178009134458,0.09985461598519757,0.006435681682154144,1.0,0.0,0.18151802391303432,0.010649761750815043,0.0069239199727494215,934.6,1281.8
SKAB,7,0.05,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.10269185671000253,0.006392178009134458,0.09985461598519757,0.006435681682154144,1.0,0.0,0.18151802391303432,0.010649761750815043,0.0069239199727494215,934.6,1281.8
SKAB,7,0.1054,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.10269185671000253,0.006392178009134458,0.09985461598519757,0.006435681682154144,1.0,0.0,0.18151802391303432,0.010649761750815043,0.0069239199727494215,934.6,1281.8
SKAB,7,0.9163,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.5250182515007773,0.1411035370070498,0.07993455069049021,0.07571127827369871,0.465625,0.46179739706661405,0.13617888957214577,0.12985605572259484,0.0069239199727494215,934.6,1281.8
SKAB,7,0.6931,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.5114799624540776,0.14411616280132494,0.07840420287402415,0.07392449270668876,0.46875,0.4608712876172696,0.13410207271491675,0.12717236355461953,0.0069239199727494215,934.6,1281.8
SKAB,7,0.5108,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.49917165370781214,0.14461874578869605,0.0768606269481219,0.0719045110498043,0.471875,0.460031772566671,0.1319890687693671,0.12417374395605939,0.0069239199727494215,934.6,1281.8
SKAB,7,0.3567,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.49038317019144806,0.14989216684616566,0.07541414945164372,0.07053612136447598,0.471875,0.460031772566671,0.12982264188333112,0.12208332360253644,0.0069239199727494215,934.6,1281.8
SKAB,7,0.2231,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.40073647074955354,0.07324115969799706,0.06718314304279216,0.06369524876992382,0.471875,0.460031772566671,0.11758323907668845,0.11188977935701909,0.0069239199727494215,934.6,1281.8
SKAB,8,0.0,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.003615539570794207,2.821297815851508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.001,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.003615539570794207,2.821297815851508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.005,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.003615539570794207,2.821297815851508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.01,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.003615539570794207,2.821297815851508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.05,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.003615539570794207,2.821297815851508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.1054,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.003615539570794207,2.821297815851508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.2231,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.003615539570794207,2.821297815851508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.3567,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.39385428077214946,0.13720630065481967,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.5108,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.4517325014410678,0.20954834128530717,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.6931,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.4719927734882106,0.20199994977708924,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.9163,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.49609748137861176,0.1867143022907414,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,9,0.0,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.004081899349283079,3.3769884706281584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.001,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.004081899349283079,3.3769884706281584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.005,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.004081899349283079,3.3769884706281584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.01,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.004081899349283079,3.3769884706281584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.05,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.004081899349283079,3.3769884706281584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.1054,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.004081899349283079,3.3769884706281584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.2231,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.004081899349283079,3.3769884706281584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.3567,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.1417759126530525,0.23739808714931657,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.5108,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.3795676723081662,0.13014589143407923,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.6931,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.4609086558882044,0.19360368310215004,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.9163,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.47028457579889177,0.19205918243334888,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,10,0.0,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.00455404137064189,3.82662178584971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.001,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.00455404137064189,3.82662178584971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.005,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.00455404137064189,3.82662178584971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.01,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.00455404137064189,3.82662178584971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.05,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.00455404137064189,3.82662178584971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.1054,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.00455404137064189,3.82662178584971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.2231,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.00455404137064189,3.82662178584971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.3567,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.00455404137064189,3.82662178584971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.5108,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.2292677705807333,0.19127436265715358,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.6931,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.43266329897030575,0.19699827725165714,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.9163,3,0.5,avg_negative_log,10,,True,10.0,0.5,additive,True,25,0.4436022685204826,0.19275639928434465,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
