dataset,window_size,score_threshold,order,smoothing_alpha,decision_mode,score_window,max_mapping_distance,dirichlet_smoothing_enabled,dirichlet_alpha,dirichlet_prior_mode,n_runs,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,transition_density_mean,num_states_mean,num_transitions_mean
SKAB,3,0.5108,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.5954073121450899,0.1367927551950949,0.4071437944507099,0.24073598305942695,0.5023458728706607,0.22543916857497803,0.4001817735637027,0.1376481377080125,0.09671838815773455,131.8,248.2
SKAB,5,0.1054,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.4562324511844366,0.11189940022830554,0.30433019246699733,0.16537236802957825,0.5294406928514143,0.32643796676151554,0.3846138850379914,0.21729034958229498,0.024463156247202984,399.6,664.2
SKAB,5,0.2231,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.5235733626920962,0.03336380980177225,0.31462943005085864,0.16512081616755064,0.4847379410067324,0.28422221095724176,0.37981942309509065,0.20598374800349928,0.024463156247202984,399.6,664.2
SKAB,6,0.0,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.2329840048952395,0.005560196792997626,0.23091184552108365,0.005592443126338902,1.0,0.0,0.37515604037121086,0.007390470714568619,0.012314008578911195,661.0,997.8
SKAB,6,0.001,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.2329840048952395,0.005560196792997626,0.23091184552108365,0.005592443126338902,1.0,0.0,0.37515604037121086,0.007390470714568619,0.012314008578911195,661.0,997.8
SKAB,6,0.005,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.2329840048952395,0.005560196792997626,0.23091184552108365,0.005592443126338902,1.0,0.0,0.37515604037121086,0.007390470714568619,0.012314008578911195,661.0,997.8
SKAB,6,0.01,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.2329840048952395,0.005560196792997626,0.23091184552108365,0.005592443126338902,1.0,0.0,0.37515604037121086,0.007390470714568619,0.012314008578911195,661.0,997.8
SKAB,6,0.05,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.2329840048952395,0.005560196792997626,0.23091184552108365,0.005592443126338902,1.0,0.0,0.37515604037121086,0.007390470714568619,0.012314008578911195,661.0,997.8
SKAB,5,0.3567,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.5231403701146405,0.030885793339120227,0.3125061492446557,0.16380697284371593,0.473652796404583,0.2768148428712709,0.37481761341112796,0.2029359712002431,0.024463156247202984,399.6,664.2
SKAB,5,0.5108,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.5304881338902314,0.03556371453806815,0.3134738096408039,0.1656250711983158,0.45496138233700256,0.270611262855216,0.3694150756708192,0.20268322491559704,0.024463156247202984,399.6,664.2
SKAB,3,0.6931,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.6261542329085452,0.11222172453071856,0.4347228893269366,0.2754076082671627,0.42188752485673187,0.22008276530806672,0.3663518720403392,0.13782580374442685,0.09671838815773455,131.8,248.2
SKAB,5,0.6931,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.5347166201749759,0.037968200222270945,0.311788818153892,0.1659217531355102,0.4319703624258517,0.2599703891884831,0.360435616630401,0.19988131772513315,0.024463156247202984,399.6,664.2
SKAB,5,0.9163,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.5418621382475556,0.038809599625021146,0.3111486454510034,0.16640962908639326,0.4022674204470983,0.24153631359321173,0.3492957655242747,0.19459599268355746,0.024463156247202984,399.6,664.2
SKAB,3,0.9163,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.6765263139587857,0.0683850729143334,0.46866296906359445,0.3054698318358785,0.27846709489695504,0.19036883319067122,0.2881908216771262,0.15401602027565633,0.09671838815773455,131.8,248.2
SKAB,6,0.2231,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.48759984507982124,0.1095730208112634,0.18604008264081112,0.12868247548073405,0.504522301599365,0.3772795914964334,0.27084156638388984,0.19036283316345928,0.012314008578911195,661.0,997.8
SKAB,6,0.3567,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.492178307355475,0.1102624393319142,0.18565676759016603,0.1302694416305054,0.49078798207603164,0.3676761770340248,0.26855046510641517,0.19100229672881794,0.012314008578911195,661.0,997.8
SKAB,6,0.5108,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.49758179073299447,0.11357262634140582,0.1845178216389942,0.13314756437857023,0.4766235946834958,0.36638886406514914,0.2650630832222416,0.19359194381566572,0.012314008578911195,661.0,997.8
SKAB,6,0.6931,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.5075075065572471,0.11531118519880652,0.1848820988601913,0.13722760011224802,0.464928343093429,0.36777476460090514,0.2636591525405932,0.19833385685657065,0.012314008578911195,661.0,997.8
SKAB,6,0.9163,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.5206776851202921,0.11604741305505466,0.18591100319011944,0.14174505971889076,0.44976388673061934,0.3651565761916666,0.26222050431550914,0.20279372700507475,0.012314008578911195,661.0,997.8
SKAB,7,0.0,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.10269185671000253,0.006392178009134458,0.09985461598519757,0.006435681682154144,1.0,0.0,0.18151802391303432,0.010649761750815043,0.0069239199727494215,934.6,1281.8
SKAB,7,0.001,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.10269185671000253,0.006392178009134458,0.09985461598519757,0.006435681682154144,1.0,0.0,0.18151802391303432,0.010649761750815043,0.0069239199727494215,934.6,1281.8
SKAB,7,0.005,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.10269185671000253,0.006392178009134458,0.09985461598519757,0.006435681682154144,1.0,0.0,0.18151802391303432,0.010649761750815043,0.0069239199727494215,934.6,1281.8
SKAB,7,0.01,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.10269185671000253,0.006392178009134458,0.09985461598519757,0.006435681682154144,1.0,0.0,0.18151802391303432,0.010649761750815043,0.0069239199727494215,934.6,1281.8
SKAB,7,0.05,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.10269185671000253,0.006392178009134458,0.09985461598519757,0.006435681682154144,1.0,0.0,0.18151802391303432,0.010649761750815043,0.0069239199727494215,934.6,1281.8
SKAB,7,0.1054,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.10269185671000253,0.006392178009134458,0.09985461598519757,0.006435681682154144,1.0,0.0,0.18151802391303432,0.010649761750815043,0.0069239199727494215,934.6,1281.8
SKAB,7,0.9163,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.5287905624597102,0.1396684759319228,0.07931866806087157,0.07628002981362504,0.459375,0.4639072762282351,0.1350003422938085,0.13080797372429556,0.0069239199727494215,934.6,1281.8
SKAB,7,0.6931,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.5152506872711606,0.14330037693082023,0.07882271061212498,0.07408328424896299,0.46875,0.4608712876172696,0.1347035596482091,0.12741678981142116,0.0069239199727494215,934.6,1281.8
SKAB,7,0.5108,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.5010520793081924,0.1455659460793348,0.07702537702537703,0.07202003964447698,0.471875,0.460031772566671,0.13223444136373286,0.12435418752915625,0.0069239199727494215,934.6,1281.8
SKAB,7,0.3567,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.4935498385378667,0.14921884581920383,0.07588686999904476,0.07092484369378149,0.471875,0.460031772566671,0.1305042819029062,0.12264063294455248,0.0069239199727494215,934.6,1281.8
SKAB,7,0.2231,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.40073647074955354,0.07324115969799706,0.06718314304279216,0.06369524876992382,0.471875,0.460031772566671,0.11758323907668845,0.11188977935701909,0.0069239199727494215,934.6,1281.8
SKAB,8,0.0,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.003615539570794207,2.821297815851508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.001,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.003615539570794207,2.821297815851508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.005,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.003615539570794207,2.821297815851508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.01,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.003615539570794207,2.821297815851508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.05,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.003615539570794207,2.821297815851508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.1054,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.003615539570794207,2.821297815851508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.2231,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.003615539570794207,2.821297815851508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.3567,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.39385428077214946,0.13720630065481967,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.5108,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.4658512940408731,0.20428317738092047,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.6931,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.4748640666273872,0.20088964799193001,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,8,0.9163,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.49789803584328163,0.18560666838033263,0.0,0.0,0.0,0.0,0.0,0.0,0.004070559047022505,1230.0,1521.6
SKAB,9,0.0,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.004081899349283079,3.3769884706281584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.001,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.004081899349283079,3.3769884706281584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.005,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.004081899349283079,3.3769884706281584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.01,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.004081899349283079,3.3769884706281584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.05,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.004081899349283079,3.3769884706281584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.1054,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.004081899349283079,3.3769884706281584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.2231,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.004081899349283079,3.3769884706281584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.3567,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.1417759126530525,0.23739808714931657,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.5108,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.3986152913557852,0.12761794150717948,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.6931,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.46171673669628527,0.1925966794862251,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,9,0.9163,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.4723313075350645,0.19156426624939052,0.0,0.0,0.0,0.0,0.0,0.0,0.003077510230949236,1370.6,1581.0
SKAB,10,0.0,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.00455404137064189,3.82662178584971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.001,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.00455404137064189,3.82662178584971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.005,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.00455404137064189,3.82662178584971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.01,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.00455404137064189,3.82662178584971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.05,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.00455404137064189,3.82662178584971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.1054,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.00455404137064189,3.82662178584971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.2231,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.00455404137064189,3.82662178584971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.3567,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.05126605951123145,0.09534087314888083,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.5108,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.3592461489022387,0.13357128268984972,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.6931,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.43266329897030575,0.19699827725165714,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
SKAB,10,0.9163,3,0.5,avg_negative_log,10,,False,5.0,uniform,25,0.4458741587906504,0.19230761318366207,0.0,0.0,0.0,0.0,0.0,0.0,0.002629467595367408,1467.0,1631.0
