accuracy,precision,recall,f1_score,scenario,dataset,fold,seed,window_size,alphabet_size,order,anomaly_threshold,smoothing_alpha,dirichlet_smoothing_enabled,dirichlet_alpha,dirichlet_prior_mode,decision_mode,score_threshold,auto_score_percentile,score_window,max_mapping_distance,num_states,vocab_size,num_transitions,transition_density
0.6487804878048781,0.06666666666666667,0.7142857142857143,0.12195121951219512,gaussian_noise,BATADAL,dirichlet_smoothing_sweep,999,4,3,3,0.05,0.1,True,1.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.25,0.07692307692307693,1.0,0.14285714285714285,unseen_data,BATADAL,dirichlet_smoothing_sweep,999,4,3,3,0.05,0.1,True,1.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.7024390243902439,0.078125,0.7142857142857143,0.14084507042253522,original,BATADAL,dirichlet_smoothing_sweep,42,4,3,3,0.05,0.1,True,2.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.7170731707317073,0.08196721311475409,0.7142857142857143,0.14705882352941177,gaussian_noise,BATADAL,dirichlet_smoothing_sweep,42,4,3,3,0.05,0.1,True,2.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.25,0.07692307692307693,1.0,0.14285714285714285,unseen_data,BATADAL,dirichlet_smoothing_sweep,42,4,3,3,0.05,0.1,True,2.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.7024390243902439,0.078125,0.7142857142857143,0.14084507042253522,original,BATADAL,dirichlet_smoothing_sweep,123,4,3,3,0.05,0.1,True,2.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.6878048780487804,0.06153846153846154,0.5714285714285714,0.1111111111111111,gaussian_noise,BATADAL,dirichlet_smoothing_sweep,123,4,3,3,0.05,0.1,True,2.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.25,0.07692307692307693,1.0,0.14285714285714285,unseen_data,BATADAL,dirichlet_smoothing_sweep,123,4,3,3,0.05,0.1,True,2.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.7024390243902439,0.078125,0.7142857142857143,0.14084507042253522,original,BATADAL,dirichlet_smoothing_sweep,2026,4,3,3,0.05,0.1,True,2.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.6878048780487804,0.07462686567164178,0.7142857142857143,0.13513513513513514,gaussian_noise,BATADAL,dirichlet_smoothing_sweep,2026,4,3,3,0.05,0.1,True,2.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.25,0.07692307692307693,1.0,0.14285714285714285,unseen_data,BATADAL,dirichlet_smoothing_sweep,2026,4,3,3,0.05,0.1,True,2.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.7024390243902439,0.078125,0.7142857142857143,0.14084507042253522,original,BATADAL,dirichlet_smoothing_sweep,7,4,3,3,0.05,0.1,True,2.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.7073170731707317,0.07936507936507936,0.7142857142857143,0.14285714285714285,gaussian_noise,BATADAL,dirichlet_smoothing_sweep,7,4,3,3,0.05,0.1,True,2.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.25,0.07692307692307693,1.0,0.14285714285714285,unseen_data,BATADAL,dirichlet_smoothing_sweep,7,4,3,3,0.05,0.1,True,2.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.7024390243902439,0.078125,0.7142857142857143,0.14084507042253522,original,BATADAL,dirichlet_smoothing_sweep,999,4,3,3,0.05,0.1,True,2.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.697560975609756,0.07692307692307693,0.7142857142857143,0.1388888888888889,gaussian_noise,BATADAL,dirichlet_smoothing_sweep,999,4,3,3,0.05,0.1,True,2.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.25,0.07692307692307693,1.0,0.14285714285714285,unseen_data,BATADAL,dirichlet_smoothing_sweep,999,4,3,3,0.05,0.1,True,2.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.751219512195122,0.09259259259259259,0.7142857142857143,0.16393442622950818,original,BATADAL,dirichlet_smoothing_sweep,42,4,3,3,0.05,0.1,True,5.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.7658536585365854,0.09803921568627451,0.7142857142857143,0.1724137931034483,gaussian_noise,BATADAL,dirichlet_smoothing_sweep,42,4,3,3,0.05,0.1,True,5.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.3125,0.08333333333333333,1.0,0.15384615384615385,unseen_data,BATADAL,dirichlet_smoothing_sweep,42,4,3,3,0.05,0.1,True,5.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.751219512195122,0.09259259259259259,0.7142857142857143,0.16393442622950818,original,BATADAL,dirichlet_smoothing_sweep,123,4,3,3,0.05,0.1,True,5.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.7317073170731707,0.05555555555555555,0.42857142857142855,0.09836065573770492,gaussian_noise,BATADAL,dirichlet_smoothing_sweep,123,4,3,3,0.05,0.1,True,5.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.3125,0.08333333333333333,1.0,0.15384615384615385,unseen_data,BATADAL,dirichlet_smoothing_sweep,123,4,3,3,0.05,0.1,True,5.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.751219512195122,0.09259259259259259,0.7142857142857143,0.16393442622950818,original,BATADAL,dirichlet_smoothing_sweep,2026,4,3,3,0.05,0.1,True,5.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.7365853658536585,0.08771929824561403,0.7142857142857143,0.15625,gaussian_noise,BATADAL,dirichlet_smoothing_sweep,2026,4,3,3,0.05,0.1,True,5.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.3125,0.08333333333333333,1.0,0.15384615384615385,unseen_data,BATADAL,dirichlet_smoothing_sweep,2026,4,3,3,0.05,0.1,True,5.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.751219512195122,0.09259259259259259,0.7142857142857143,0.16393442622950818,original,BATADAL,dirichlet_smoothing_sweep,7,4,3,3,0.05,0.1,True,5.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.7560975609756098,0.09433962264150944,0.7142857142857143,0.16666666666666666,gaussian_noise,BATADAL,dirichlet_smoothing_sweep,7,4,3,3,0.05,0.1,True,5.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.3125,0.08333333333333333,1.0,0.15384615384615385,unseen_data,BATADAL,dirichlet_smoothing_sweep,7,4,3,3,0.05,0.1,True,5.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.751219512195122,0.09259259259259259,0.7142857142857143,0.16393442622950818,original,BATADAL,dirichlet_smoothing_sweep,999,4,3,3,0.05,0.1,True,5.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.7463414634146341,0.09090909090909091,0.7142857142857143,0.16129032258064516,gaussian_noise,BATADAL,dirichlet_smoothing_sweep,999,4,3,3,0.05,0.1,True,5.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.3125,0.08333333333333333,1.0,0.15384615384615385,unseen_data,BATADAL,dirichlet_smoothing_sweep,999,4,3,3,0.05,0.1,True,5.0,backoff,avg_negative_log,3.912,,5,,366,65,553,0.023245060949978982
0.699020480854853,0.7647058823529411,0.22693266832917705,0.35,original,SKAB,dirichlet_smoothing_fold_1,42,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.6963490650044524,0.7205882352941176,0.24438902743142144,0.3649906890130354,gaussian_noise,SKAB,dirichlet_smoothing_fold_1,42,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_1,42,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.699020480854853,0.7647058823529411,0.22693266832917705,0.35,original,SKAB,dirichlet_smoothing_fold_1,123,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.6945681211041852,0.7543859649122807,0.2144638403990025,0.3339805825242718,gaussian_noise,SKAB,dirichlet_smoothing_fold_1,123,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_1,123,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.699020480854853,0.7647058823529411,0.22693266832917705,0.35,original,SKAB,dirichlet_smoothing_fold_1,2026,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.680320569902048,0.6521739130434783,0.22443890274314215,0.3339517625231911,gaussian_noise,SKAB,dirichlet_smoothing_fold_1,2026,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_1,2026,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.699020480854853,0.7647058823529411,0.22693266832917705,0.35,original,SKAB,dirichlet_smoothing_fold_1,7,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.6901157613535174,0.7054263565891473,0.22693266832917705,0.3433962264150943,gaussian_noise,SKAB,dirichlet_smoothing_fold_1,7,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_1,7,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.699020480854853,0.7647058823529411,0.22693266832917705,0.35,original,SKAB,dirichlet_smoothing_fold_1,999,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.6936776491540516,0.7522123893805309,0.2119700748129676,0.33073929961089493,gaussian_noise,SKAB,dirichlet_smoothing_fold_1,999,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_1,999,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.7551385165326184,0.625,0.7960199004975125,0.700218818380744,original,SKAB,dirichlet_smoothing_fold_2,42,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7658623771224308,0.6383399209486166,0.8034825870646766,0.711453744493392,gaussian_noise,SKAB,dirichlet_smoothing_fold_2,42,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_2,42,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7551385165326184,0.625,0.7960199004975125,0.700218818380744,original,SKAB,dirichlet_smoothing_fold_2,123,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7649687220732797,0.6349514563106796,0.8134328358208955,0.7131952017448201,gaussian_noise,SKAB,dirichlet_smoothing_fold_2,123,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_2,123,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7551385165326184,0.625,0.7960199004975125,0.700218818380744,original,SKAB,dirichlet_smoothing_fold_2,2026,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7596067917783735,0.6266666666666667,0.818407960199005,0.7098166127292341,gaussian_noise,SKAB,dirichlet_smoothing_fold_2,2026,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_2,2026,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7551385165326184,0.625,0.7960199004975125,0.700218818380744,original,SKAB,dirichlet_smoothing_fold_2,7,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7631814119749777,0.6309751434034416,0.8208955223880597,0.7135135135135136,gaussian_noise,SKAB,dirichlet_smoothing_fold_2,7,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_2,7,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7551385165326184,0.625,0.7960199004975125,0.700218818380744,original,SKAB,dirichlet_smoothing_fold_2,999,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7551385165326184,0.625,0.7960199004975125,0.700218818380744,gaussian_noise,SKAB,dirichlet_smoothing_fold_2,999,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_2,999,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.610366398570152,0.4651600753295669,0.6190476190476191,0.5311827956989247,original,SKAB,dirichlet_smoothing_fold_3,42,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.613047363717605,0.4675572519083969,0.6140350877192983,0.5308775731310943,gaussian_noise,SKAB,dirichlet_smoothing_fold_3,42,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_3,42,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.610366398570152,0.4651600753295669,0.6190476190476191,0.5311827956989247,original,SKAB,dirichlet_smoothing_fold_3,123,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.6023235031277927,0.4583333333333333,0.6340852130325815,0.5320715036803365,gaussian_noise,SKAB,dirichlet_smoothing_fold_3,123,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_3,123,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.610366398570152,0.4651600753295669,0.6190476190476191,0.5311827956989247,original,SKAB,dirichlet_smoothing_fold_3,2026,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.6157283288650581,0.4719710669077758,0.6541353383458647,0.5483193277310925,gaussian_noise,SKAB,dirichlet_smoothing_fold_3,2026,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_3,2026,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.610366398570152,0.4651600753295669,0.6190476190476191,0.5311827956989247,original,SKAB,dirichlet_smoothing_fold_3,7,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.6219839142091153,0.47833935018050544,0.6641604010025063,0.5561385099685204,gaussian_noise,SKAB,dirichlet_smoothing_fold_3,7,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_3,7,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.610366398570152,0.4651600753295669,0.6190476190476191,0.5311827956989247,original,SKAB,dirichlet_smoothing_fold_3,999,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.6032171581769437,0.45871559633027525,0.6265664160401002,0.5296610169491526,gaussian_noise,SKAB,dirichlet_smoothing_fold_3,999,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_3,999,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.3432971014492754,0.16869918699186992,0.20802005012531327,0.186307519640853,original,SKAB,dirichlet_smoothing_fold_4,42,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.32518115942028986,0.14979757085020243,0.18546365914786966,0.16573348264277715,gaussian_noise,SKAB,dirichlet_smoothing_fold_4,42,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_4,42,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.3432971014492754,0.16869918699186992,0.20802005012531327,0.186307519640853,original,SKAB,dirichlet_smoothing_fold_4,123,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.32518115942028986,0.1483739837398374,0.18295739348370926,0.1638608305274972,gaussian_noise,SKAB,dirichlet_smoothing_fold_4,123,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_4,123,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.3432971014492754,0.16869918699186992,0.20802005012531327,0.186307519640853,original,SKAB,dirichlet_smoothing_fold_4,2026,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.32608695652173914,0.15010141987829614,0.18546365914786966,0.16591928251121077,gaussian_noise,SKAB,dirichlet_smoothing_fold_4,2026,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_4,2026,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.3432971014492754,0.16869918699186992,0.20802005012531327,0.186307519640853,original,SKAB,dirichlet_smoothing_fold_4,7,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.34601449275362317,0.16837782340862423,0.20551378446115287,0.18510158013544017,gaussian_noise,SKAB,dirichlet_smoothing_fold_4,7,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_4,7,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.3432971014492754,0.16869918699186992,0.20802005012531327,0.186307519640853,original,SKAB,dirichlet_smoothing_fold_4,999,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.3278985507246377,0.16306483300589392,0.20802005012531327,0.1828193832599119,gaussian_noise,SKAB,dirichlet_smoothing_fold_4,999,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_4,999,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.5977011494252874,0.4656019656019656,0.949874686716792,0.6248969497114591,original,SKAB,dirichlet_smoothing_fold_5,42,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5932802829354553,0.4625766871165644,0.9448621553884712,0.6210873146622735,gaussian_noise,SKAB,dirichlet_smoothing_fold_5,42,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,dirichlet_smoothing_fold_5,42,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5977011494252874,0.4656019656019656,0.949874686716792,0.6248969497114591,original,SKAB,dirichlet_smoothing_fold_5,123,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5915119363395226,0.45987261146496816,0.9047619047619048,0.6097972972972973,gaussian_noise,SKAB,dirichlet_smoothing_fold_5,123,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,dirichlet_smoothing_fold_5,123,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5977011494252874,0.4656019656019656,0.949874686716792,0.6248969497114591,original,SKAB,dirichlet_smoothing_fold_5,2026,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.6074270557029178,0.4722564734895191,0.9598997493734336,0.6330578512396694,gaussian_noise,SKAB,dirichlet_smoothing_fold_5,2026,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,dirichlet_smoothing_fold_5,2026,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5977011494252874,0.4656019656019656,0.949874686716792,0.6248969497114591,original,SKAB,dirichlet_smoothing_fold_5,7,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5826702033598585,0.4554334554334554,0.9348370927318296,0.6124794745484401,gaussian_noise,SKAB,dirichlet_smoothing_fold_5,7,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,dirichlet_smoothing_fold_5,7,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5977011494252874,0.4656019656019656,0.949874686716792,0.6248969497114591,original,SKAB,dirichlet_smoothing_fold_5,999,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5747126436781609,0.44938271604938274,0.9122807017543859,0.6021505376344086,gaussian_noise,SKAB,dirichlet_smoothing_fold_5,999,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,dirichlet_smoothing_fold_5,999,4,3,3,0.9,0.5,True,0.01,uniform,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.699020480854853,0.7647058823529411,0.22693266832917705,0.35,original,SKAB,dirichlet_smoothing_fold_1,42,4,3,3,0.9,0.5,True,0.05,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.6963490650044524,0.7205882352941176,0.24438902743142144,0.3649906890130354,gaussian_noise,SKAB,dirichlet_smoothing_fold_1,42,4,3,3,0.9,0.5,True,0.05,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_1,42,4,3,3,0.9,0.5,True,0.05,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.699020480854853,0.7647058823529411,0.22693266832917705,0.35,original,SKAB,dirichlet_smoothing_fold_1,123,4,3,3,0.9,0.5,True,0.05,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.6945681211041852,0.7543859649122807,0.2144638403990025,0.3339805825242718,gaussian_noise,SKAB,dirichlet_smoothing_fold_1,123,4,3,3,0.9,0.5,True,0.05,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_1,123,4,3,3,0.9,0.5,True,0.05,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.699020480854853,0.7647058823529411,0.22693266832917705,0.35,original,SKAB,dirichlet_smoothing_fold_1,2026,4,3,3,0.9,0.5,True,0.05,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.6812110418521816,0.6546762589928058,0.22693266832917705,0.337037037037037,gaussian_noise,SKAB,dirichlet_smoothing_fold_1,2026,4,3,3,0.9,0.5,True,0.05,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_1,2026,4,3,3,0.9,0.5,True,0.05,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.699020480854853,0.7647058823529411,0.22693266832917705,0.35,original,SKAB,dirichlet_smoothing_fold_1,7,4,3,3,0.9,0.5,True,0.05,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.6901157613535174,0.7054263565891473,0.22693266832917705,0.3433962264150943,gaussian_noise,SKAB,dirichlet_smoothing_fold_1,7,4,3,3,0.9,0.5,True,0.05,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,dirichlet_smoothing_fold_1,7,4,3,3,0.9,0.5,True,0.05,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.699020480854853,0.7647058823529411,0.22693266832917705,0.35,original,SKAB,dirichlet_smoothing_fold_1,999,4,3,3,0.9,0.5,True,0.05,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.6936776491540516,0.7522123893805309,0.2119700748129676,0.33073929961089493,gaussian_noise,SKAB,dirichlet_smoothing_fold_1,999,4,3,3,0.9,0.5,True,0.05,uniform,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
