search_stage,normal_distance_penalty,anomaly_distance_penalty,threshold,recall_constraint_met,predicted_anomaly_count,validation_accuracy,validation_precision,validation_recall,validation_f1_score,dataset,fold,seed,inner_splitter,inner_split_id,validation_sample_count,validation_anomaly_count,normal_merge_alpha,normal_min_state_count,normal_smoothing_alpha,anomaly_merge_alpha,anomaly_min_state_count,anomaly_smoothing_alpha,min_anomaly_run,raw_predicted_anomaly_count,validation_mean_file_f1,validation_min_file_f1,validation_std_file_f1
threshold_temporal_persistence,0.0,0.0,-0.4663689258033479,False,509,0.33733493397358943,0.25147347740667975,0.4280936454849498,0.31683168316831684,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,10.0,707.0,0.27939169814521964,0.02030456852791878,0.18765693368674138
threshold_temporal_persistence,0.0,0.0,-0.4663689258033479,False,488,0.33613445378151263,0.23975409836065573,0.391304347826087,0.29733163913595934,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,12.0,707.0,0.26106755812129917,0.02030456852791878,0.18155849672458974
threshold_temporal_persistence,0.0,0.0,-0.41914521201224475,True,686,0.3673469387755102,0.3338192419825073,0.7658862876254181,0.4649746192893401,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,1.0,686.0,0.45824411956563443,0.37142857142857144,0.06235762285046199
threshold_temporal_persistence,0.0,0.0,-0.41914521201224475,True,651,0.368547418967587,0.32565284178187404,0.7090301003344481,0.4463157894736842,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,2.0,686.0,0.43050907706313085,0.2926829268292683,0.09829155186479471
threshold_temporal_persistence,0.0,0.0,-0.41914521201224475,False,619,0.34933973589435774,0.3037156704361874,0.6287625418060201,0.4095860566448802,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,3.0,686.0,0.3908812862573308,0.23931623931623933,0.10888928264549692
threshold_temporal_persistence,0.0,0.0,-0.41914521201224475,False,595,0.3637454981992797,0.3058823529411765,0.6086956521739131,0.407158836689038,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,4.0,686.0,0.3889618217062873,0.24242424242424243,0.1061133726148746
threshold_temporal_persistence,0.0,0.0,-0.41914521201224475,False,571,0.3565426170468187,0.29246935201401053,0.5585284280936454,0.3839080459770115,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,5.0,686.0,0.36692076908921595,0.22026431718061673,0.1044802367742244
threshold_temporal_persistence,0.0,0.0,-0.41914521201224475,False,561,0.3565426170468187,0.2887700534759358,0.5418060200668896,0.3767441860465116,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,6.0,686.0,0.3619486926234101,0.22026431718061673,0.10018778069660123
threshold_temporal_persistence,0.0,0.0,-0.41914521201224475,False,525,0.38535414165666265,0.29714285714285715,0.5217391304347826,0.3786407766990291,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,7.0,686.0,0.3650738756319291,0.22026431718061673,0.10283466854982994
threshold_temporal_persistence,0.0,0.0,-0.41914521201224475,False,490,0.37695078031212487,0.2755102040816326,0.451505016722408,0.34220532319391633,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,8.0,686.0,0.3161080709450432,0.10679611650485436,0.1512149479203021
threshold_temporal_persistence,0.0,0.0,-0.41914521201224475,False,465,0.37815126050420167,0.2645161290322581,0.411371237458194,0.3219895287958115,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,10.0,686.0,0.2887131921888347,0.02030456852791878,0.19259768653689804
threshold_temporal_persistence,0.0,0.0,-0.41914521201224475,False,445,0.37815126050420167,0.2539325842696629,0.3779264214046823,0.30376344086021506,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,12.0,686.0,0.2712785170475917,0.02030456852791878,0.18552795726930105
threshold_temporal_persistence,0.0,0.0,-0.36922050300234804,True,655,0.3997599039615846,0.3465648854961832,0.7591973244147158,0.4758909853249476,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,1.0,655.0,0.4695296982190687,0.37142857142857144,0.07074824693104557
threshold_temporal_persistence,0.0,0.0,-0.36922050300234804,True,616,0.4057623049219688,0.3409090909090909,0.7023411371237458,0.45901639344262296,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,2.0,655.0,0.44378505982932853,0.2926829268292683,0.10819870640528166
threshold_temporal_persistence,0.0,0.0,-0.36922050300234804,False,564,0.4057623049219688,0.3262411347517731,0.6153846153846154,0.4264194669756663,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,3.0,655.0,0.40909309875107097,0.23931623931623933,0.12303061946562496
threshold_temporal_persistence,0.0,0.0,-0.36922050300234804,False,516,0.4417767106842737,0.3391472868217054,0.5852842809364549,0.4294478527607362,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,4.0,655.0,0.41314379974106713,0.24242424242424243,0.1282999178869346
threshold_temporal_persistence,0.0,0.0,-0.36922050300234804,False,488,0.43937575030012005,0.32786885245901637,0.5351170568561873,0.40660736975857686,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,5.0,655.0,0.39216694627663823,0.22026431718061673,0.125124723422974
threshold_temporal_persistence,0.0,0.0,-0.36922050300234804,False,458,0.46338535414165666,0.3384279475982533,0.5183946488294314,0.4095112285336856,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,6.0,655.0,0.4005106080611393,0.22026431718061673,0.12745387555662738
threshold_temporal_persistence,0.0,0.0,-0.36922050300234804,False,434,0.4657863145258103,0.3317972350230415,0.4816053511705686,0.39290586630286495,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,7.0,655.0,0.38348679853732975,0.22026431718061673,0.11722086102070747
threshold_temporal_persistence,0.0,0.0,-0.36922050300234804,False,392,0.45858343337334934,0.30612244897959184,0.4013377926421405,0.3473227206946454,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,8.0,655.0,0.32875031001367144,0.10679611650485436,0.16062691812497262
threshold_temporal_persistence,0.0,0.0,-0.36922050300234804,False,367,0.4669867947178872,0.3024523160762943,0.3712374581939799,0.3333333333333333,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,10.0,655.0,0.30899598438499803,0.02030456852791878,0.20910354337308518
threshold_temporal_persistence,0.0,0.0,-0.36922050300234804,False,347,0.4669867947178872,0.2910662824207493,0.3377926421404682,0.3126934984520124,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,12.0,655.0,0.28481323186956,0.02030456852791878,0.20148563113369733
threshold_temporal_persistence,0.0,0.0,-0.2933311679177078,True,635,0.40936374549819926,0.3480314960629921,0.7391304347826086,0.4732334047109208,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,1.0,635.0,0.4674894637748162,0.37142857142857144,0.07060797009656533
threshold_temporal_persistence,0.0,0.0,-0.2933311679177078,False,589,0.4117647058823529,0.3378607809847199,0.6655518394648829,0.44819819819819817,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,2.0,635.0,0.4346777223289034,0.2926829268292683,0.10415396535390863
threshold_temporal_persistence,0.0,0.0,-0.2933311679177078,False,539,0.43337334933973587,0.3395176252319109,0.6120401337792643,0.43675417661097854,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,3.0,635.0,0.42035873586174927,0.23931623931623933,0.130993847082611
threshold_temporal_persistence,0.0,0.0,-0.2933311679177078,False,509,0.4477791116446579,0.3418467583497053,0.5819397993311036,0.4306930693069307,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,4.0,635.0,0.41459437863223353,0.24242424242424243,0.12962756386478458
threshold_temporal_persistence,0.0,0.0,-0.2933311679177078,False,473,0.4549819927971189,0.3361522198731501,0.5317725752508361,0.4119170984455959,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,5.0,635.0,0.39856359619183124,0.22026431718061673,0.12844752264715809
threshold_temporal_persistence,0.0,0.0,-0.2933311679177078,False,448,0.4729891956782713,0.34375,0.5150501672240803,0.41231593038821956,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,6.0,635.0,0.40456178993739855,0.22026431718061673,0.1303456673248013
threshold_temporal_persistence,0.0,0.0,-0.2933311679177078,False,424,0.468187274909964,0.330188679245283,0.4682274247491639,0.3872752420470263,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,7.0,635.0,0.3792764093447061,0.22026431718061673,0.11419544603386897
threshold_temporal_persistence,0.0,0.0,-0.2933311679177078,False,382,0.468187274909964,0.31151832460732987,0.3979933110367893,0.34948604992657856,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,8.0,635.0,0.33098194171856116,0.10679611650485436,0.16406228189981178
threshold_temporal_persistence,0.0,0.0,-0.2933311679177078,False,356,0.4561824729891957,0.28370786516853935,0.3377926421404682,0.3083969465648855,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,10.0,635.0,0.27923663978694374,0.02030456852791878,0.20051704788638544
threshold_temporal_persistence,0.0,0.0,-0.2933311679177078,False,346,0.468187274909964,0.29190751445086704,0.3377926421404682,0.31317829457364343,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,12.0,635.0,0.28547040602071,0.02030456852791878,0.20161978724218574
threshold_temporal_persistence,0.0,0.0,-0.18074417654353914,True,608,0.4297719087635054,0.35526315789473684,0.7224080267558528,0.4762954796030871,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,1.0,608.0,0.4705424690353353,0.36823104693140796,0.07643999692702465
threshold_temporal_persistence,0.0,0.0,-0.18074417654353914,False,545,0.44537815126050423,0.3504587155963303,0.6387959866220736,0.45260663507109006,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,2.0,608.0,0.4401250781738586,0.2926829268292683,0.1126661311705135
threshold_temporal_persistence,0.0,0.0,-0.18074417654353914,False,503,0.46218487394957986,0.3518886679920477,0.5919732441471572,0.44139650872817954,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,3.0,608.0,0.4266469364120971,0.23931623931623933,0.13759682105602242
threshold_temporal_persistence,0.0,0.0,-0.18074417654353914,False,473,0.4837935174069628,0.36152219873150104,0.5719063545150501,0.4430051813471503,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,4.0,608.0,0.42852503922245516,0.24242424242424243,0.13917007833712638
threshold_temporal_persistence,0.0,0.0,-0.18074417654353914,False,437,0.4837935174069628,0.3501144164759725,0.5117056856187291,0.4157608695652174,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,5.0,608.0,0.4039383481934669,0.22026431718061673,0.13452732141077284
threshold_temporal_persistence,0.0,0.0,-0.18074417654353914,False,417,0.4957983193277311,0.354916067146283,0.49498327759197325,0.4134078212290503,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,6.0,608.0,0.40605330851892846,0.22026431718061673,0.13279022359146375
threshold_temporal_persistence,0.0,0.0,-0.18074417654353914,False,387,0.5102040816326531,0.35917312661498707,0.46488294314381273,0.40524781341107874,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,7.0,608.0,0.40014080664913837,0.22026431718061673,0.1301095866395769
threshold_temporal_persistence,0.0,0.0,-0.18074417654353914,False,359,0.49339735894357745,0.3286908077994429,0.39464882943143814,0.3586626139817629,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,8.0,608.0,0.34197090204330616,0.10679611650485436,0.174329924222214
threshold_temporal_persistence,0.0,0.0,-0.18074417654353914,False,334,0.48259303721488594,0.3023952095808383,0.3377926421404682,0.31911532385466035,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,10.0,608.0,0.2930523461478276,0.02030456852791878,0.2127148896662728
threshold_temporal_persistence,0.0,0.0,-0.18074417654353914,False,324,0.49459783913565425,0.3117283950617284,0.3377926421404682,0.32423756019261635,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,12.0,608.0,0.299751017577994,0.02030456852791878,0.21375699685409996
threshold_temporal_persistence,0.0,0.0,-0.04980457608416389,True,584,0.45138055222088835,0.3647260273972603,0.7123745819397993,0.4824462061155153,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,1.0,584.0,0.4772585122842439,0.36823104693140796,0.0818236973279495
threshold_temporal_persistence,0.0,0.0,-0.04980457608416389,False,529,0.46218487394957986,0.3591682419659735,0.6354515050167224,0.45893719806763283,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,2.0,584.0,0.44699581167043806,0.2926829268292683,0.11623506911270155
threshold_temporal_persistence,0.0,0.0,-0.04980457608416389,False,487,0.4789915966386555,0.3613963039014374,0.5886287625418061,0.44783715012722647,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,3.0,584.0,0.4341340199879055,0.23931623931623933,0.14191144442170525
threshold_temporal_persistence,0.0,0.0,-0.04980457608416389,False,457,0.49339735894357745,0.36542669584245074,0.5585284280936454,0.4417989417989418,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,4.0,584.0,0.4274996644182691,0.24242424242424243,0.1411222079227204
threshold_temporal_persistence,0.0,0.0,-0.04980457608416389,False,429,0.4909963985594238,0.3543123543123543,0.5083612040133779,0.4175824175824176,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,5.0,584.0,0.4060874931426419,0.22026431718061673,0.13690346894790048
threshold_temporal_persistence,0.0,0.0,-0.04980457608416389,False,399,0.5150060024009604,0.3684210526315789,0.4916387959866221,0.42120343839541546,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,6.0,584.0,0.4156264315429033,0.22026431718061673,0.13979604044327595
threshold_temporal_persistence,0.0,0.0,-0.04980457608416389,False,381,0.5150060024009604,0.36220472440944884,0.46153846153846156,0.40588235294117647,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,7.0,584.0,0.40090491863988276,0.22026431718061673,0.1314825271443584
threshold_temporal_persistence,0.0,0.0,-0.04980457608416389,False,339,0.49819927971188477,0.32448377581120946,0.36789297658862874,0.3448275862068966,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,8.0,584.0,0.3245152121110408,0.10679611650485436,0.1782431420554589
threshold_temporal_persistence,0.0,0.0,-0.04980457608416389,False,330,0.48739495798319327,0.30606060606060603,0.3377926421404682,0.32114467408585057,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,10.0,584.0,0.2956846961187289,0.02030456852791878,0.21444561718529026
threshold_temporal_persistence,0.0,0.0,-0.04980457608416389,False,309,0.5126050420168067,0.3268608414239482,0.3377926421404682,0.33223684210526316,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,12.0,584.0,0.311187936213881,0.02030456852791878,0.2175443160617616
threshold_temporal_persistence,0.0,0.0,-0.043764998613494255,True,570,0.46338535414165666,0.3701754385964912,0.705685618729097,0.4856156501726122,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,1.0,570.0,0.48156989720260884,0.36823104693140796,0.08274753488051931
threshold_temporal_persistence,0.0,0.0,-0.043764998613494255,False,512,0.47539015606242496,0.365234375,0.6254180602006689,0.46115906288532676,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,2.0,570.0,0.4511952707011527,0.2926829268292683,0.11596432759865152
threshold_temporal_persistence,0.0,0.0,-0.043764998613494255,False,446,0.5114045618247299,0.3789237668161435,0.5652173913043478,0.45369127516778524,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,3.0,570.0,0.44664427708149684,0.23931623931623933,0.1469406321840953
threshold_temporal_persistence,0.0,0.0,-0.043764998613494255,False,416,0.5258103241296519,0.38461538461538464,0.5351170568561873,0.44755244755244755,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,4.0,570.0,0.44113603637539106,0.24242424242424243,0.14234891053383245
threshold_temporal_persistence,0.0,0.0,-0.043764998613494255,False,396,0.5234093637454982,0.37626262626262624,0.4983277591973244,0.4287769784172662,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,5.0,570.0,0.42366027286613167,0.22026431718061673,0.1450103916769431
threshold_temporal_persistence,0.0,0.0,-0.043764998613494255,False,376,0.5354141656662665,0.3829787234042553,0.4816053511705686,0.4266666666666667,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,6.0,570.0,0.42756769238714565,0.22026431718061673,0.1465856707995887
threshold_temporal_persistence,0.0,0.0,-0.043764998613494255,False,370,0.5282112845138055,0.372972972972973,0.46153846153846156,0.4125560538116592,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,7.0,570.0,0.4103872648588145,0.22026431718061673,0.13609242027091917
threshold_temporal_persistence,0.0,0.0,-0.043764998613494255,False,328,0.5114045618247299,0.3353658536585366,0.36789297658862874,0.3508771929824561,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,8.0,570.0,0.3320665688484623,0.10679611650485436,0.17927855280613356
threshold_temporal_persistence,0.0,0.0,-0.043764998613494255,False,319,0.5006002400960384,0.3166144200626959,0.3377926421404682,0.3268608414239482,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,10.0,570.0,0.30323605285615046,0.02030456852791878,0.2163157959068245
threshold_temporal_persistence,0.0,0.0,-0.043764998613494255,False,308,0.5138055222088835,0.32792207792207795,0.3377926421404682,0.33278418451400327,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,12.0,570.0,0.3118740425603648,0.02030456852791878,0.21827759870825814
threshold_temporal_persistence,0.0,0.0,0.022422475452353513,False,558,0.4729891956782713,0.37455197132616486,0.6989966555183946,0.48774795799299886,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,1.0,558.0,0.4848200238041142,0.36823104693140796,0.08379853019115047
threshold_temporal_persistence,0.0,0.0,0.022422475452353513,False,493,0.4885954381752701,0.3711967545638945,0.6120401337792643,0.4621212121212121,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,2.0,558.0,0.45467569942781694,0.2926829268292683,0.11640616319899966
threshold_temporal_persistence,0.0,0.0,0.022422475452353513,False,443,0.5150060024009604,0.38148984198645597,0.5652173913043478,0.4555256064690027,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,3.0,558.0,0.44861796129202314,0.23931623931623933,0.1485148661496016
threshold_temporal_persistence,0.0,0.0,0.022422475452353513,False,416,0.5258103241296519,0.38461538461538464,0.5351170568561873,0.44755244755244755,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,4.0,558.0,0.44113603637539106,0.24242424242424243,0.14234891053383245
threshold_temporal_persistence,0.0,0.0,0.022422475452353513,False,396,0.5234093637454982,0.37626262626262624,0.4983277591973244,0.4287769784172662,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,5.0,558.0,0.42366027286613167,0.22026431718061673,0.1450103916769431
threshold_temporal_persistence,0.0,0.0,0.022422475452353513,False,376,0.5354141656662665,0.3829787234042553,0.4816053511705686,0.4266666666666667,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,6.0,558.0,0.42756769238714565,0.22026431718061673,0.1465856707995887
threshold_temporal_persistence,0.0,0.0,0.022422475452353513,False,370,0.5282112845138055,0.372972972972973,0.46153846153846156,0.4125560538116592,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,7.0,558.0,0.4103872648588145,0.22026431718061673,0.13609242027091917
threshold_temporal_persistence,0.0,0.0,0.022422475452353513,False,328,0.5114045618247299,0.3353658536585366,0.36789297658862874,0.3508771929824561,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,8.0,558.0,0.3320665688484623,0.10679611650485436,0.17927855280613356
threshold_temporal_persistence,0.0,0.0,0.022422475452353513,False,319,0.5006002400960384,0.3166144200626959,0.3377926421404682,0.3268608414239482,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,10.0,558.0,0.30323605285615046,0.02030456852791878,0.2163157959068245
threshold_temporal_persistence,0.0,0.0,0.022422475452353513,False,308,0.5138055222088835,0.32792207792207795,0.3377926421404682,0.33278418451400327,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,12.0,558.0,0.3118740425603648,0.02030456852791878,0.21827759870825814
threshold_temporal_persistence,0.0,0.0,0.02331431283813288,False,407,0.6254501800720288,0.48402948402948404,0.6588628762541806,0.5580736543909348,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,1.0,407.0,0.5604895702785949,0.3888888888888889,0.14283850155467995
threshold_temporal_persistence,0.0,0.0,0.02331431283813288,False,345,0.6374549819927972,0.4956521739130435,0.5719063545150501,0.531055900621118,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,2.0,407.0,0.5295127726845789,0.3063063063063063,0.1807077741820633
threshold_temporal_persistence,0.0,0.0,0.02331431283813288,False,301,0.6614645858343338,0.5282392026578073,0.5317725752508361,0.53,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,3.0,407.0,0.5326432594994005,0.2641509433962264,0.20941166630393476
threshold_temporal_persistence,0.0,0.0,0.02331431283813288,False,283,0.6686674669867947,0.5406360424028268,0.5117056856187291,0.5257731958762887,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,4.0,407.0,0.5286181371842612,0.2641509433962264,0.20898855082100218
threshold_temporal_persistence,0.0,0.0,0.02331431283813288,False,263,0.6662665066026411,0.5399239543726235,0.47491638795986624,0.505338078291815,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,5.0,407.0,0.5095056264191965,0.2403846153846154,0.20944599277786458
threshold_temporal_persistence,0.0,0.0,0.02331431283813288,False,253,0.6662665066026411,0.541501976284585,0.45819397993311034,0.4963768115942029,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,6.0,407.0,0.5053133903133903,0.2403846153846154,0.19899905471485135
threshold_temporal_persistence,0.0,0.0,0.02331431283813288,False,247,0.65906362545018,0.5303643724696356,0.43812709030100333,0.47985347985347987,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,7.0,407.0,0.4843794128576737,0.2403846153846154,0.19589167897750417
threshold_temporal_persistence,0.0,0.0,0.02331431283813288,False,219,0.6422569027611045,0.502283105022831,0.36789297658862874,0.4247104247104247,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,8.0,407.0,0.4166202664271816,0.11764705882352941,0.24592929815880535
threshold_temporal_persistence,0.0,0.0,0.02331431283813288,False,210,0.631452581032413,0.48095238095238096,0.3377926421404682,0.3968565815324165,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,10.0,407.0,0.3848952168567916,0.02247191011235955,0.2854190899296308
threshold_temporal_persistence,0.0,0.0,0.02331431283813288,False,210,0.631452581032413,0.48095238095238096,0.3377926421404682,0.3968565815324165,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,12.0,407.0,0.3848952168567916,0.02247191011235955,0.2854190899296308
threshold_temporal_persistence,0.0,0.0,0.0354926727672696,False,284,0.7010804321728692,0.5880281690140845,0.5585284280936454,0.5728987993138936,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,1.0,284.0,0.5290511551192495,0.29457364341085274,0.1821243870220605
threshold_temporal_persistence,0.0,0.0,0.0354926727672696,False,222,0.7130852340936374,0.6351351351351351,0.47157190635451507,0.5412667946257198,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,2.0,284.0,0.4543466975185037,0.08080808080808081,0.27840669068875884
threshold_temporal_persistence,0.0,0.0,0.0354926727672696,False,180,0.7394957983193278,0.7277777777777777,0.43812709030100333,0.5469728601252609,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,3.0,284.0,0.44459294503399177,0.0,0.32655876571907566
threshold_temporal_persistence,0.0,0.0,0.0354926727672696,False,162,0.7466986794717887,0.7716049382716049,0.4180602006688963,0.5422993492407809,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,4.0,284.0,0.4405678227188525,0.0,0.32519958377405517
threshold_temporal_persistence,0.0,0.0,0.0354926727672696,False,146,0.7466986794717887,0.8013698630136986,0.391304347826087,0.5258426966292135,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,5.0,284.0,0.4293774212909914,0.0,0.3159700137003803
threshold_temporal_persistence,0.0,0.0,0.0354926727672696,False,136,0.7466986794717887,0.8235294117647058,0.3745819397993311,0.5149425287356322,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,6.0,284.0,0.42518518518518517,0.0,0.30805554164022725
threshold_temporal_persistence,0.0,0.0,0.0354926727672696,False,130,0.7394957983193278,0.8153846153846154,0.35451505016722407,0.49417249417249415,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,7.0,284.0,0.4042512077294686,0.0,0.3005267688094243
threshold_temporal_persistence,0.0,0.0,0.0354926727672696,False,123,0.7310924369747899,0.8048780487804879,0.3311036789297659,0.46919431279620855,SKAB,2,2026,StratifiedGroupKFold,5,833,299,0.01,2,0.1,0.1,2,0.1,8.0,284.0,0.37740458015267175,0.0,0.2949675216368432
