dataset,scenario,order,smoothing_alpha,decision_mode,score_window,score_threshold,max_mapping_distance,time_decay_enabled,time_decay_rate,time_decay_min_weight,time_decay_candidate,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,transition_density_mean,num_states_mean,num_transitions_mean
SKAB,original,3,0.5,avg_negative_log,10,0.3567,,True,0.999,0.01,decay_rate_0.999_min_0.01,0.6411029194154871,0.07329370754838638,0.5503114671136001,0.1263447332480893,0.7403515021968887,0.2720655262400246,0.5740234651067325,0.11112497294148761,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,True,0.99,0.05,decay_rate_0.99_min_0.05,0.44268455930758627,0.05037471066455311,0.3849430299594673,0.021946445080840083,0.9260165338719933,0.07312027610741764,0.5429676013488867,0.02738458443727761,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.3567,,True,0.99,0.001,decay_rate_0.99_min_0.001,0.44268455930758627,0.05037471066455311,0.3849430299594673,0.021946445080840083,0.9260165338719933,0.07312027610741764,0.5429676013488867,0.02738458443727761,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.3567,,True,0.99,0.01,decay_rate_0.99_min_0.01,0.44268455930758627,0.05037471066455311,0.3849430299594673,0.021946445080840083,0.9260165338719933,0.07312027610741764,0.5429676013488867,0.02738458443727761,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,True,0.995,0.001,decay_rate_0.995_min_0.001,0.38040178030113153,0.04536622247505416,0.3657303561106708,0.017833318763797,0.9884711779448621,0.023533109475360556,0.533380649288039,0.01480386463108441,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,True,0.995,0.01,decay_rate_0.995_min_0.01,0.38040178030113153,0.04536622247505416,0.3657303561106708,0.017833318763797,0.9884711779448621,0.023533109475360556,0.533380649288039,0.01480386463108441,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,True,0.995,0.05,decay_rate_0.995_min_0.05,0.38040178030113153,0.04536622247505416,0.3657303561106708,0.017833318763797,0.9884711779448621,0.023533109475360556,0.533380649288039,0.01480386463108441,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,True,0.98,0.05,decay_rate_0.98_min_0.05,0.38040178030113153,0.04536622247505416,0.3657303561106708,0.017833318763797,0.9884711779448621,0.023533109475360556,0.533380649288039,0.01480386463108441,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,True,0.99,0.001,decay_rate_0.99_min_0.001,0.38040178030113153,0.04536622247505416,0.3657303561106708,0.017833318763797,0.9884711779448621,0.023533109475360556,0.533380649288039,0.01480386463108441,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,True,0.99,0.01,decay_rate_0.99_min_0.01,0.38040178030113153,0.04536622247505416,0.3657303561106708,0.017833318763797,0.9884711779448621,0.023533109475360556,0.533380649288039,0.01480386463108441,0.05091218372849919,233.6,423.2
