accuracy,precision,recall,f1_score,scenario,dataset,fold,seed,window_size,alphabet_size,order,anomaly_threshold,num_states,vocab_size,num_transitions,transition_density
0.14634146341463414,0.038461538461538464,1.0,0.07407407407407407,original,BATADAL,markov_sweep,42,4,3,4,0.05,618,65,877,0.021832213094349018
0.15121951219512195,0.03867403314917127,1.0,0.07446808510638298,gaussian_noise,BATADAL,markov_sweep,42,4,3,4,0.05,618,65,877,0.021832213094349018
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,markov_sweep,42,4,3,4,0.05,618,65,877,0.021832213094349018
0.14634146341463414,0.038461538461538464,1.0,0.07407407407407407,original,BATADAL,markov_sweep,123,4,3,4,0.05,618,65,877,0.021832213094349018
0.15121951219512195,0.02824858757062147,0.7142857142857143,0.05434782608695652,gaussian_noise,BATADAL,markov_sweep,123,4,3,4,0.05,618,65,877,0.021832213094349018
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,markov_sweep,123,4,3,4,0.05,618,65,877,0.021832213094349018
0.14634146341463414,0.038461538461538464,1.0,0.07407407407407407,original,BATADAL,markov_sweep,2026,4,3,4,0.05,618,65,877,0.021832213094349018
0.16097560975609757,0.03910614525139665,1.0,0.07526881720430108,gaussian_noise,BATADAL,markov_sweep,2026,4,3,4,0.05,618,65,877,0.021832213094349018
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,markov_sweep,2026,4,3,4,0.05,618,65,877,0.021832213094349018
0.14634146341463414,0.038461538461538464,1.0,0.07407407407407407,original,BATADAL,markov_sweep,7,4,3,4,0.05,618,65,877,0.021832213094349018
0.15121951219512195,0.03867403314917127,1.0,0.07446808510638298,gaussian_noise,BATADAL,markov_sweep,7,4,3,4,0.05,618,65,877,0.021832213094349018
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,markov_sweep,7,4,3,4,0.05,618,65,877,0.021832213094349018
0.14634146341463414,0.038461538461538464,1.0,0.07407407407407407,original,BATADAL,markov_sweep,999,4,3,4,0.05,618,65,877,0.021832213094349018
0.14634146341463414,0.038461538461538464,1.0,0.07407407407407407,gaussian_noise,BATADAL,markov_sweep,999,4,3,4,0.05,618,65,877,0.021832213094349018
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,markov_sweep,999,4,3,4,0.05,618,65,877,0.021832213094349018
0.9609756097560975,0.0,0.0,0.0,original,BATADAL,markov_sweep,42,4,3,4,0.01,618,65,877,0.021832213094349018
0.9609756097560975,0.0,0.0,0.0,gaussian_noise,BATADAL,markov_sweep,42,4,3,4,0.01,618,65,877,0.021832213094349018
0.9375,0.0,0.0,0.0,unseen_data,BATADAL,markov_sweep,42,4,3,4,0.01,618,65,877,0.021832213094349018
0.9609756097560975,0.0,0.0,0.0,original,BATADAL,markov_sweep,123,4,3,4,0.01,618,65,877,0.021832213094349018
0.9609756097560975,0.0,0.0,0.0,gaussian_noise,BATADAL,markov_sweep,123,4,3,4,0.01,618,65,877,0.021832213094349018
0.9375,0.0,0.0,0.0,unseen_data,BATADAL,markov_sweep,123,4,3,4,0.01,618,65,877,0.021832213094349018
0.9609756097560975,0.0,0.0,0.0,original,BATADAL,markov_sweep,2026,4,3,4,0.01,618,65,877,0.021832213094349018
0.9609756097560975,0.0,0.0,0.0,gaussian_noise,BATADAL,markov_sweep,2026,4,3,4,0.01,618,65,877,0.021832213094349018
0.9375,0.0,0.0,0.0,unseen_data,BATADAL,markov_sweep,2026,4,3,4,0.01,618,65,877,0.021832213094349018
0.9609756097560975,0.0,0.0,0.0,original,BATADAL,markov_sweep,7,4,3,4,0.01,618,65,877,0.021832213094349018
0.9609756097560975,0.0,0.0,0.0,gaussian_noise,BATADAL,markov_sweep,7,4,3,4,0.01,618,65,877,0.021832213094349018
0.9375,0.0,0.0,0.0,unseen_data,BATADAL,markov_sweep,7,4,3,4,0.01,618,65,877,0.021832213094349018
0.9609756097560975,0.0,0.0,0.0,original,BATADAL,markov_sweep,999,4,3,4,0.01,618,65,877,0.021832213094349018
0.9609756097560975,0.0,0.0,0.0,gaussian_noise,BATADAL,markov_sweep,999,4,3,4,0.01,618,65,877,0.021832213094349018
0.9375,0.0,0.0,0.0,unseen_data,BATADAL,markov_sweep,999,4,3,4,0.01,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,markov_sweep,42,4,3,4,0.005,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,markov_sweep,42,4,3,4,0.005,618,65,877,0.021832213094349018
0.9375,0.0,0.0,0.0,unseen_data,BATADAL,markov_sweep,42,4,3,4,0.005,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,markov_sweep,123,4,3,4,0.005,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,markov_sweep,123,4,3,4,0.005,618,65,877,0.021832213094349018
0.9375,0.0,0.0,0.0,unseen_data,BATADAL,markov_sweep,123,4,3,4,0.005,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,markov_sweep,2026,4,3,4,0.005,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,markov_sweep,2026,4,3,4,0.005,618,65,877,0.021832213094349018
0.9375,0.0,0.0,0.0,unseen_data,BATADAL,markov_sweep,2026,4,3,4,0.005,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,markov_sweep,7,4,3,4,0.005,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,markov_sweep,7,4,3,4,0.005,618,65,877,0.021832213094349018
0.9375,0.0,0.0,0.0,unseen_data,BATADAL,markov_sweep,7,4,3,4,0.005,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,markov_sweep,999,4,3,4,0.005,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,markov_sweep,999,4,3,4,0.005,618,65,877,0.021832213094349018
0.9375,0.0,0.0,0.0,unseen_data,BATADAL,markov_sweep,999,4,3,4,0.005,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,markov_sweep,42,4,3,4,0.001,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,markov_sweep,42,4,3,4,0.001,618,65,877,0.021832213094349018
0.9375,0.0,0.0,0.0,unseen_data,BATADAL,markov_sweep,42,4,3,4,0.001,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,markov_sweep,123,4,3,4,0.001,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,markov_sweep,123,4,3,4,0.001,618,65,877,0.021832213094349018
0.9375,0.0,0.0,0.0,unseen_data,BATADAL,markov_sweep,123,4,3,4,0.001,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,markov_sweep,2026,4,3,4,0.001,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,markov_sweep,2026,4,3,4,0.001,618,65,877,0.021832213094349018
0.9375,0.0,0.0,0.0,unseen_data,BATADAL,markov_sweep,2026,4,3,4,0.001,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,markov_sweep,7,4,3,4,0.001,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,markov_sweep,7,4,3,4,0.001,618,65,877,0.021832213094349018
0.9375,0.0,0.0,0.0,unseen_data,BATADAL,markov_sweep,7,4,3,4,0.001,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,original,BATADAL,markov_sweep,999,4,3,4,0.001,618,65,877,0.021832213094349018
0.9658536585365853,0.0,0.0,0.0,gaussian_noise,BATADAL,markov_sweep,999,4,3,4,0.001,618,65,877,0.021832213094349018
0.9375,0.0,0.0,0.0,unseen_data,BATADAL,markov_sweep,999,4,3,4,0.001,618,65,877,0.021832213094349018
0.6482635796972396,0.875,0.017456359102244388,0.034229828850855744,original,SKAB,fold_1,42,4,3,2,0.05,103,35,190,0.052704576976421634
0.647373107747106,0.7777777777777778,0.017456359102244388,0.03414634146341464,gaussian_noise,SKAB,fold_1,42,4,3,2,0.05,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,42,4,3,2,0.05,103,35,190,0.052704576976421634
0.6482635796972396,0.875,0.017456359102244388,0.034229828850855744,original,SKAB,fold_1,123,4,3,2,0.05,103,35,190,0.052704576976421634
0.647373107747106,0.8571428571428571,0.014962593516209476,0.029411764705882353,gaussian_noise,SKAB,fold_1,123,4,3,2,0.05,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,123,4,3,2,0.05,103,35,190,0.052704576976421634
0.6482635796972396,0.875,0.017456359102244388,0.034229828850855744,original,SKAB,fold_1,2026,4,3,2,0.05,103,35,190,0.052704576976421634
0.6447016918967052,0.625,0.012468827930174564,0.02444987775061125,gaussian_noise,SKAB,fold_1,2026,4,3,2,0.05,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,2026,4,3,2,0.05,103,35,190,0.052704576976421634
0.6482635796972396,0.875,0.017456359102244388,0.034229828850855744,original,SKAB,fold_1,7,4,3,2,0.05,103,35,190,0.052704576976421634
0.6455921638468388,0.7142857142857143,0.012468827930174564,0.024509803921568627,gaussian_noise,SKAB,fold_1,7,4,3,2,0.05,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,7,4,3,2,0.05,103,35,190,0.052704576976421634
0.6482635796972396,0.875,0.017456359102244388,0.034229828850855744,original,SKAB,fold_1,999,4,3,2,0.05,103,35,190,0.052704576976421634
0.6464826357969724,0.8333333333333334,0.012468827930174564,0.02457002457002457,gaussian_noise,SKAB,fold_1,999,4,3,2,0.05,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,999,4,3,2,0.05,103,35,190,0.052704576976421634
0.6416443252904379,0.5263157894736842,0.024875621890547265,0.047505938242280284,original,SKAB,fold_2,42,4,3,2,0.05,102,34,200,0.05767012687427912
0.644325290437891,0.6,0.029850746268656716,0.05687203791469194,gaussian_noise,SKAB,fold_2,42,4,3,2,0.05,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,42,4,3,2,0.05,102,34,200,0.05767012687427912
0.6416443252904379,0.5263157894736842,0.024875621890547265,0.047505938242280284,original,SKAB,fold_2,123,4,3,2,0.05,102,34,200,0.05767012687427912
0.644325290437891,0.5909090909090909,0.03233830845771144,0.06132075471698113,gaussian_noise,SKAB,fold_2,123,4,3,2,0.05,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,123,4,3,2,0.05,102,34,200,0.05767012687427912
0.6416443252904379,0.5263157894736842,0.024875621890547265,0.047505938242280284,original,SKAB,fold_2,2026,4,3,2,0.05,102,34,200,0.05767012687427912
