dataset,scenario,order,base_order,smoothing_alpha,decision_mode,score_window,score_threshold,max_mapping_distance,ensemble_name,ensemble_enabled,ensemble_orders,ensemble_weights,ensemble_aggregation,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,transition_density_mean,num_states_mean,num_transitions_mean
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.1054,,orders_2_3_4_max,True,"[2,3,4]",,max,0.5411816184202038,0.15280376641023766,0.39277482654874674,0.15915367949985657,0.6233919017964011,0.32085847685609264,0.47492592328555505,0.20886566171089474,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.1054,,orders_2_3_4_mean,True,"[2,3,4]",,mean,0.5410962340042622,0.15293745066671824,0.39216026863120024,0.1602638550300751,0.6166905725996608,0.319317297983352,0.472455087781586,0.2089881957398602,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.1054,,orders_2_3_4_weighted_center,True,"[2,3,4]","[0.25,0.5,0.25]",weighted_mean,0.540632936644106,0.15315846470555397,0.39113673745176003,0.1611308398897027,0.6152940638714813,0.3209322625302918,0.47125133553311455,0.2102742935635532,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.1054,,orders_2_3_4_weighted_high,True,"[2,3,4]","[0.2,0.3,0.5]",weighted_mean,0.5418511617161986,0.15327880682369405,0.39300477166494646,0.15980301166021332,0.6227903980370026,0.3213668089471044,0.47500213383039835,0.20968493986983502,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.1054,,orders_3_4_mean,True,"[3,4]",,mean,0.5418511617161986,0.15327880682369405,0.39300477166494646,0.15980301166021332,0.6227903980370026,0.3213668089471044,0.47500213383039835,0.20968493986983502,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.2231,,orders_2_3_4_max,True,"[2,3,4]",,max,0.58532927543833,0.1574603203490009,0.4797249339243207,0.1883188009530505,0.6070854939112026,0.31723064005034307,0.4914554502205556,0.19006428266906703,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.2231,,orders_2_3_4_mean,True,"[2,3,4]",,mean,0.5867573607508483,0.1562345447006134,0.47999538007004794,0.1904357007668014,0.5967831422080716,0.3180292026647614,0.4870223369374944,0.19289282682073847,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.2231,,orders_2_3_4_weighted_center,True,"[2,3,4]","[0.25,0.5,0.25]",weighted_mean,0.5866124332146164,0.15649991491974663,0.47969375592511704,0.19095993682706439,0.5962818890752396,0.31865204878002357,0.4866415333271007,0.19351219073869555,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.2231,,orders_2_3_4_weighted_high,True,"[2,3,4]","[0.2,0.3,0.5]",weighted_mean,0.5872943296811441,0.15596587117133567,0.4814233200980205,0.19013640527377204,0.6001866634800795,0.3159916668483649,0.48946124821604164,0.19070182540673564,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.2231,,orders_3_4_mean,True,"[3,4]",,mean,0.5869669366160583,0.15683524836195945,0.4804171604557525,0.1890232095515855,0.6027842021027557,0.31747161608216506,0.4902115006155708,0.19166120818379329,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.3567,,orders_2_3_4_max,True,"[2,3,4]",,max,0.5880781092975373,0.15579957102040126,0.48070873165814537,0.1912149811020909,0.5925808528840618,0.3177363012101137,0.4857680385408646,0.19413883721122127,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.3567,,orders_2_3_4_mean,True,"[2,3,4]",,mean,0.5900460257044935,0.153409701661323,0.4813569607202608,0.19291923573467096,0.578979456308169,0.3147565772708473,0.48057164575302935,0.19550869989059025,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.3567,,orders_2_3_4_weighted_center,True,"[2,3,4]","[0.25,0.5,0.25]",weighted_mean,0.5902271851247833,0.15307975090956152,0.48141939802293643,0.19281118621497714,0.578979456308169,0.3147565772708473,0.4806111584846638,0.19544559361136302,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.3567,,orders_2_3_4_weighted_high,True,"[2,3,4]","[0.2,0.3,0.5]",weighted_mean,0.589684078877828,0.154425719207868,0.48145269101217286,0.19300922367440257,0.5849857643699825,0.31891198122238584,0.4824663163114616,0.19653482722587687,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.3567,,orders_3_4_mean,True,"[3,4]",,mean,0.5891503434228267,0.1547679708426284,0.48078792370799517,0.1927941691721652,0.5865832780857866,0.3180410600310531,0.4833902797374075,0.19571101645868108,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.5108,,orders_2_3_4_max,True,"[2,3,4]",,max,0.5943370049393009,0.15092349783531298,0.4845617109645607,0.19634607469829524,0.5631850348318408,0.3155111019731103,0.4744436652297647,0.20005640152678064,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.5108,,orders_2_3_4_mean,True,"[2,3,4]",,mean,0.5985687049569457,0.14818452614861988,0.4886467729025698,0.20087826069952772,0.5501774050266919,0.3125673004845468,0.47062680551095226,0.20189822435321378,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.5108,,orders_2_3_4_weighted_center,True,"[2,3,4]","[0.25,0.5,0.25]",weighted_mean,0.5985311224386565,0.14843676606015338,0.48859325801904135,0.20136952756708507,0.549278141943611,0.312360184781797,0.47027435471669,0.2021922100579343,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.5108,,orders_2_3_4_weighted_high,True,"[2,3,4]","[0.2,0.3,0.5]",weighted_mean,0.5968165143916617,0.1494951139325203,0.48570286123378925,0.19868324737352766,0.5548747142356207,0.31479392157275854,0.47172801159779737,0.2023395947124482,0.04869467174957779,458.8,795.0
SKAB,gaussian_noise,4,4,0.5,avg_negative_log,10,0.5108,,orders_3_4_mean,True,"[3,4]",,mean,0.5955266833940686,0.15016865371348634,0.484877706553687,0.19870517741562757,0.5555752204794563,0.31498493801717603,0.4714087138656493,0.20194791189240255,0.04869467174957779,458.8,795.0
SKAB,original,3,3,0.5,avg_negative_log,10,0.1054,,base_disabled,False,[3],,mean,0.5451547623985828,0.1443538623673851,0.3941463615777333,0.15482282667913178,0.6139982871161601,0.3137840788630038,0.4730425300302867,0.20330600934561804,0.05091218372849919,233.6,423.2
SKAB,original,3,3,0.5,avg_negative_log,10,0.1054,,orders_2_3_mean,True,"[2,3]",,mean,0.5458596726264964,0.144848140179831,0.3944132231066225,0.15547922411989054,0.6134970339833281,0.31438565276937275,0.47316531886776375,0.20415388817473398,0.05091218372849919,233.6,423.2
SKAB,original,3,3,0.5,avg_negative_log,10,0.2231,,base_disabled,False,[3],,mean,0.5935947485217268,0.15006059394817725,0.4950645274395452,0.19958569518754776,0.5974993593709961,0.3156314203728574,0.4910609434834873,0.18643429075571938,0.05091218372849919,233.6,423.2
SKAB,original,3,3,0.5,avg_negative_log,10,0.2231,,orders_2_3_mean,True,"[2,3]",,mean,0.5944911684315721,0.14847175835598786,0.49516561484572336,0.19875244795514568,0.5925005501433638,0.31426607249543476,0.48930634551218105,0.18596280788058983,0.05091218372849919,233.6,423.2
SKAB,original,3,3,0.5,avg_negative_log,10,0.3567,,base_disabled,False,[3],,mean,0.5953863286109842,0.1469375357132884,0.49497906896383964,0.20111904524242466,0.5790041411639419,0.3118467297483302,0.48356067717337425,0.18809576577307613,0.05091218372849919,233.6,423.2
SKAB,original,3,3,0.5,avg_negative_log,10,0.3567,,orders_2_3_mean,True,"[2,3]",,mean,0.5966328342587038,0.1463952310452984,0.4949758614968927,0.20020080432057136,0.5745078444053707,0.3130618068581048,0.48150705098806074,0.1903603431785057,0.05091218372849919,233.6,423.2
SKAB,original,3,3,0.5,avg_negative_log,10,0.5108,,base_disabled,False,[3],,mean,0.6021785295052722,0.14302291274854603,0.49885965556728556,0.20744733481049124,0.5475112857515061,0.31099487244954077,0.4712839167160409,0.19639157956404033,0.05091218372849919,233.6,423.2
SKAB,original,3,3,0.5,avg_negative_log,10,0.5108,,orders_2_3_mean,True,"[2,3]",,mean,0.6030867550171811,0.14164041889028253,0.4997638924854187,0.20996970610911922,0.5405037232975244,0.30939364030122846,0.4683634622053487,0.19709515745485395,0.05091218372849919,233.6,423.2
SKAB,original,4,4,0.5,avg_negative_log,10,0.1054,,orders_2_3_4_max,True,"[2,3,4]",,max,0.544797054979095,0.14575092034643466,0.39567795714159554,0.15322942506135928,0.6229946399851566,0.3133210363809753,0.4769868543000662,0.20208706420127967,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.1054,,orders_2_3_4_mean,True,"[2,3,4]",,mean,0.5447808200567541,0.14594313622787394,0.3950460021114406,0.15450457551520883,0.6159957996006132,0.3121744005608662,0.47437374212199496,0.20238373915227748,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.1054,,orders_2_3_4_weighted_center,True,"[2,3,4]","[0.25,0.5,0.25]",weighted_mean,0.544246536886674,0.14619755854257582,0.39392795137506925,0.15547845504357452,0.6144995402489922,0.3139400758468385,0.47306341276979574,0.20380178699673426,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.1054,,orders_2_3_4_weighted_high,True,"[2,3,4]","[0.2,0.3,0.5]",weighted_mean,0.5455019652070084,0.14622476905856355,0.39594405812287603,0.15387014275706384,0.6224933868523245,0.3139259551810258,0.477111359300742,0.20292018171014267,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.1054,,orders_3_4_mean,True,"[3,4]",,mean,0.5455019652070084,0.14622476905856355,0.39594405812287603,0.15387014275706384,0.6224933868523245,0.3139259551810258,0.477111359300742,0.20292018171014267,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.2231,,orders_2_3_4_max,True,"[2,3,4]",,max,0.591638580384755,0.15165447668677684,0.4950037192422979,0.19714914461705668,0.609001977904153,0.3145307551983746,0.495810873371849,0.18267969551541002,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.2231,,orders_2_3_4_mean,True,"[2,3,4]",,mean,0.5927081468133006,0.1505275128291368,0.4949074676535916,0.19937479576539982,0.5985018656366602,0.31568861183447045,0.4911041125643105,0.18571318203212767,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.2231,,orders_2_3_4_weighted_center,True,"[2,3,4]","[0.25,0.5,0.25]",weighted_mean,0.5925269873930108,0.15086184349315673,0.4945978286404866,0.19989046383766362,0.5980006125038281,0.3162899433346284,0.49071780037058277,0.1863408481804354,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.2231,,orders_2_3_4_weighted_high,True,"[2,3,4]","[0.2,0.3,0.5]",weighted_mean,0.5934247580836969,0.14991612501433207,0.4964061767460042,0.19881702288478456,0.6020056375352346,0.3135231936462103,0.4936893542687766,0.18313078554039147,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.2231,,orders_3_4_mean,True,"[3,4]",,mean,0.5932418068727509,0.15066337886262074,0.4952819768695219,0.19733006831220373,0.6045006811143316,0.3149573577173382,0.4944512874969603,0.18416286031321735,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.3567,,orders_2_3_4_max,True,"[2,3,4]",,max,0.5935953851415302,0.15029463205529872,0.49485682549179005,0.19988364896090388,0.5945018219796709,0.31629819889662153,0.48960422166882117,0.18732593168235373,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.3567,,orders_2_3_4_mean,True,"[2,3,4]",,mean,0.595200312369775,0.1481549612203561,0.4950893310154414,0.20151933890219145,0.5795016536017529,0.31222533669446323,0.48382696523613494,0.188670605012291,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.3567,,orders_2_3_4_weighted_center,True,"[2,3,4]","[0.25,0.5,0.25]",weighted_mean,0.5955626312103547,0.14748358136982284,0.495222565936617,0.2012961115253851,0.5795016536017529,0.31222533669446323,0.4839114214532642,0.18853482010608924,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.3567,,orders_2_3_4_weighted_high,True,"[2,3,4]","[0.2,0.3,0.5]",weighted_mean,0.5950205172394993,0.14872583774405074,0.4952122625026284,0.2013848009876203,0.5855092098056957,0.3169745399841163,0.48564104453333734,0.18970572149088005,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.3567,,orders_3_4_mean,True,"[3,4]",,mean,0.5943063208703891,0.1491874553293795,0.4941661599516322,0.20093416658737898,0.5870079691729416,0.31595809757543275,0.48647040231891253,0.188845574462712,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.5108,,orders_2_3_4_max,True,"[2,3,4]",,max,0.5984061422351367,0.1462884967132331,0.496983551476113,0.20495290465261815,0.5630164479572773,0.3146320238133716,0.47668935631162834,0.19380255110735414,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.5108,,orders_2_3_4_mean,True,"[2,3,4]",,mean,0.602360312036192,0.14252515051863612,0.5004486149888187,0.20883402219993205,0.5495100575721882,0.3109059841751346,0.4724352684744714,0.19499862909491547,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.5108,,orders_2_3_4_weighted_center,True,"[2,3,4]","[0.25,0.5,0.25]",weighted_mean,0.6021791526159022,0.1428610463514681,0.5001936384116806,0.20950291356919928,0.548010038868713,0.31043549523073155,0.4717600382543914,0.1953879576701627,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.5108,,orders_2_3_4_weighted_high,True,"[2,3,4]","[0.2,0.3,0.5]",weighted_mean,0.6003927793069723,0.14393827370115808,0.4969162890306687,0.2062485033833609,0.5540076136669884,0.31372377313093847,0.4732483231860576,0.19562284065313607,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.5108,,orders_3_4_mean,True,"[3,4]",,mean,0.5996748947969691,0.14420548018000584,0.4963898853204614,0.206089322850573,0.5550101199326525,0.31390517780250143,0.47327618799978227,0.19542852089952922,0.04869467174957779,458.8,795.0
SKAB,unseen_data,3,3,0.5,avg_negative_log,10,0.1054,,base_disabled,False,[3],,mean,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,3,0.5,avg_negative_log,10,0.1054,,orders_2_3_mean,True,"[2,3]",,mean,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,3,0.5,avg_negative_log,10,0.2231,,base_disabled,False,[3],,mean,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,3,0.5,avg_negative_log,10,0.2231,,orders_2_3_mean,True,"[2,3]",,mean,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,3,0.5,avg_negative_log,10,0.3567,,base_disabled,False,[3],,mean,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,3,0.5,avg_negative_log,10,0.3567,,orders_2_3_mean,True,"[2,3]",,mean,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,3,0.5,avg_negative_log,10,0.5108,,base_disabled,False,[3],,mean,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,3,0.5,avg_negative_log,10,0.5108,,orders_2_3_mean,True,"[2,3]",,mean,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.1054,,orders_2_3_4_max,True,"[2,3,4]",,max,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.1054,,orders_2_3_4_mean,True,"[2,3,4]",,mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.1054,,orders_2_3_4_weighted_center,True,"[2,3,4]","[0.25,0.5,0.25]",weighted_mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.1054,,orders_2_3_4_weighted_high,True,"[2,3,4]","[0.2,0.3,0.5]",weighted_mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.1054,,orders_3_4_mean,True,"[3,4]",,mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.2231,,orders_2_3_4_max,True,"[2,3,4]",,max,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.2231,,orders_2_3_4_mean,True,"[2,3,4]",,mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.2231,,orders_2_3_4_weighted_center,True,"[2,3,4]","[0.25,0.5,0.25]",weighted_mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.2231,,orders_2_3_4_weighted_high,True,"[2,3,4]","[0.2,0.3,0.5]",weighted_mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.2231,,orders_3_4_mean,True,"[3,4]",,mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.3567,,orders_2_3_4_max,True,"[2,3,4]",,max,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.3567,,orders_2_3_4_mean,True,"[2,3,4]",,mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.3567,,orders_2_3_4_weighted_center,True,"[2,3,4]","[0.25,0.5,0.25]",weighted_mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.3567,,orders_2_3_4_weighted_high,True,"[2,3,4]","[0.2,0.3,0.5]",weighted_mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.3567,,orders_3_4_mean,True,"[3,4]",,mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.5108,,orders_2_3_4_max,True,"[2,3,4]",,max,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.5108,,orders_2_3_4_mean,True,"[2,3,4]",,mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.5108,,orders_2_3_4_weighted_center,True,"[2,3,4]","[0.25,0.5,0.25]",weighted_mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.5108,,orders_2_3_4_weighted_high,True,"[2,3,4]","[0.2,0.3,0.5]",weighted_mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
SKAB,unseen_data,4,4,0.5,avg_negative_log,10,0.5108,,orders_3_4_mean,True,"[3,4]",,mean,0.5565217391304348,0.47079147451538517,0.15,0.30618621784789724,0.2,0.408248290463863,0.17142857142857143,0.34992710611188255,0.04869467174957779,458.8,795.0
