accuracy,precision,recall,f1_score,scenario,dataset,fold,seed,window_size,alphabet_size,order,base_order,anomaly_threshold,smoothing_alpha,ensemble_enabled,ensemble_orders,ensemble_weights,ensemble_aggregation,ensemble_name,decision_mode,score_threshold,auto_score_percentile,score_window,max_mapping_distance,num_states,vocab_size,num_transitions,transition_density
0.32155797101449274,0.18181818181818182,0.2506265664160401,0.2107481559536354,original,SKAB,ensemble_markov_fold_4,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.2980072463768116,0.15567765567765568,0.21303258145363407,0.17989417989417988,gaussian_noise,SKAB,ensemble_markov_fold_4,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.32155797101449274,0.18181818181818182,0.2506265664160401,0.2107481559536354,original,SKAB,ensemble_markov_fold_4,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.29528985507246375,0.1560798548094374,0.21553884711779447,0.18105263157894738,gaussian_noise,SKAB,ensemble_markov_fold_4,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.32155797101449274,0.18181818181818182,0.2506265664160401,0.2107481559536354,original,SKAB,ensemble_markov_fold_4,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.33152173913043476,0.18552875695732837,0.2506265664160401,0.21321961620469082,gaussian_noise,SKAB,ensemble_markov_fold_4,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.32155797101449274,0.18181818181818182,0.2506265664160401,0.2107481559536354,original,SKAB,ensemble_markov_fold_4,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.3007246376811594,0.17565217391304347,0.2531328320802005,0.20739219712525667,gaussian_noise,SKAB,ensemble_markov_fold_4,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.5694076038903625,0.4503386004514673,1.0,0.621011673151751,original,SKAB,ensemble_markov_fold_5,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.5543766578249337,0.441340782122905,0.9899749373433584,0.6105100463678517,gaussian_noise,SKAB,ensemble_markov_fold_5,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,ensemble_markov_fold_5,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.5694076038903625,0.4503386004514673,1.0,0.621011673151751,original,SKAB,ensemble_markov_fold_5,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.5729442970822282,0.4523809523809524,1.0,0.6229508196721312,gaussian_noise,SKAB,ensemble_markov_fold_5,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,ensemble_markov_fold_5,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.5694076038903625,0.4503386004514673,1.0,0.621011673151751,original,SKAB,ensemble_markov_fold_5,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.5773651635720601,0.4549600912200684,1.0,0.6253918495297806,gaussian_noise,SKAB,ensemble_markov_fold_5,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,ensemble_markov_fold_5,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.5694076038903625,0.4503386004514673,1.0,0.621011673151751,original,SKAB,ensemble_markov_fold_5,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.5570291777188329,0.44333333333333336,1.0,0.6143187066974596,gaussian_noise,SKAB,ensemble_markov_fold_5,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,ensemble_markov_fold_5,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.5694076038903625,0.4503386004514673,1.0,0.621011673151751,original,SKAB,ensemble_markov_fold_5,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.5641025641025641,0.4468325791855204,0.9899749373433584,0.6157443491816056,gaussian_noise,SKAB,ensemble_markov_fold_5,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,ensemble_markov_fold_5,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.7025823686553874,0.7637795275590551,0.24189526184538654,0.36742424242424243,original,SKAB,ensemble_markov_fold_1,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.6963490650044524,0.7027027027027027,0.2593516209476309,0.3788706739526412,gaussian_noise,SKAB,ensemble_markov_fold_1,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_1,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.7025823686553874,0.7637795275590551,0.24189526184538654,0.36742424242424243,original,SKAB,ensemble_markov_fold_1,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.6981300089047195,0.7540983606557377,0.22942643391521197,0.35181644359464626,gaussian_noise,SKAB,ensemble_markov_fold_1,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_1,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.7025823686553874,0.7637795275590551,0.24189526184538654,0.36742424242424243,original,SKAB,ensemble_markov_fold_1,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.6776491540516474,0.6274509803921569,0.23940149625935161,0.34657039711191334,gaussian_noise,SKAB,ensemble_markov_fold_1,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_1,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.7025823686553874,0.7637795275590551,0.24189526184538654,0.36742424242424243,original,SKAB,ensemble_markov_fold_1,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.6901157613535174,0.6879432624113475,0.24189526184538654,0.35793357933579334,gaussian_noise,SKAB,ensemble_markov_fold_1,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_1,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.7025823686553874,0.7637795275590551,0.24189526184538654,0.36742424242424243,original,SKAB,ensemble_markov_fold_1,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.6999109528049866,0.7580645161290323,0.2344139650872818,0.3580952380952381,gaussian_noise,SKAB,ensemble_markov_fold_1,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_1,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.7497765862377123,0.6125461254612546,0.8258706467661692,0.7033898305084746,original,SKAB,ensemble_markov_fold_2,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7631814119749777,0.6285178236397748,0.8333333333333334,0.7165775401069518,gaussian_noise,SKAB,ensemble_markov_fold_2,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_2,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7497765862377123,0.6125461254612546,0.8258706467661692,0.7033898305084746,original,SKAB,ensemble_markov_fold_2,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7551385165326184,0.6176470588235294,0.835820895522388,0.7103594080338267,gaussian_noise,SKAB,ensemble_markov_fold_2,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_2,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7497765862377123,0.6125461254612546,0.8258706467661692,0.7033898305084746,original,SKAB,ensemble_markov_fold_2,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7497765862377123,0.6093189964157706,0.845771144278607,0.7083333333333334,gaussian_noise,SKAB,ensemble_markov_fold_2,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_2,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7497765862377123,0.6125461254612546,0.8258706467661692,0.7033898305084746,original,SKAB,ensemble_markov_fold_2,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7533512064343163,0.6137184115523465,0.845771144278607,0.7112970711297071,gaussian_noise,SKAB,ensemble_markov_fold_2,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_2,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7497765862377123,0.6125461254612546,0.8258706467661692,0.7033898305084746,original,SKAB,ensemble_markov_fold_2,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.7488829311885612,0.6118299445471349,0.8233830845771144,0.7020148462354189,gaussian_noise,SKAB,ensemble_markov_fold_2,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_2,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.6085790884718498,0.4658493870402802,0.6666666666666666,0.5484536082474227,original,SKAB,ensemble_markov_fold_3,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.6112600536193029,0.46808510638297873,0.6616541353383458,0.5482866043613707,gaussian_noise,SKAB,ensemble_markov_fold_3,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_3,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.6085790884718498,0.4658493870402802,0.6666666666666666,0.5484536082474227,original,SKAB,ensemble_markov_fold_3,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.5951742627345844,0.4542372881355932,0.6716791979949874,0.5419615773508595,gaussian_noise,SKAB,ensemble_markov_fold_3,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_3,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.6085790884718498,0.4658493870402802,0.6666666666666666,0.5484536082474227,original,SKAB,ensemble_markov_fold_3,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.613941018766756,0.4722689075630252,0.7042606516290727,0.5653923541247485,gaussian_noise,SKAB,ensemble_markov_fold_3,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_3,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.6085790884718498,0.4658493870402802,0.6666666666666666,0.5484536082474227,original,SKAB,ensemble_markov_fold_3,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.6228775692582663,0.48067226890756304,0.7167919799498746,0.5754527162977867,gaussian_noise,SKAB,ensemble_markov_fold_3,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_3,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.6085790884718498,0.4658493870402802,0.6666666666666666,0.5484536082474227,original,SKAB,ensemble_markov_fold_3,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.6050044682752458,0.46337308347529815,0.681704260651629,0.5517241379310345,gaussian_noise,SKAB,ensemble_markov_fold_3,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_3,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.33061594202898553,0.17680608365019013,0.23308270676691728,0.20108108108108108,original,SKAB,ensemble_markov_fold_4,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.3070652173913043,0.15471698113207547,0.20551378446115287,0.17653390742734124,gaussian_noise,SKAB,ensemble_markov_fold_4,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.33061594202898553,0.17680608365019013,0.23308270676691728,0.20108108108108108,original,SKAB,ensemble_markov_fold_4,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.31068840579710144,0.15458015267175573,0.20300751879699247,0.17551462621885158,gaussian_noise,SKAB,ensemble_markov_fold_4,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.33061594202898553,0.17680608365019013,0.23308270676691728,0.20108108108108108,original,SKAB,ensemble_markov_fold_4,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.3061594202898551,0.1544256120527307,0.20551378446115287,0.17634408602150536,gaussian_noise,SKAB,ensemble_markov_fold_4,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.33061594202898553,0.17680608365019013,0.23308270676691728,0.20108108108108108,original,SKAB,ensemble_markov_fold_4,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.338768115942029,0.1786407766990291,0.23057644110275688,0.2013129102844639,gaussian_noise,SKAB,ensemble_markov_fold_4,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.33061594202898553,0.17680608365019013,0.23308270676691728,0.20108108108108108,original,SKAB,ensemble_markov_fold_4,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.3115942028985507,0.170018281535649,0.23308270676691728,0.19661733615221988,gaussian_noise,SKAB,ensemble_markov_fold_4,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,241,36,449,0.05175195942830797
0.5809018567639257,0.4568469505178366,0.9949874686716792,0.6261829652996845,original,SKAB,ensemble_markov_fold_5,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5720601237842617,0.4513172966781214,0.9874686716791979,0.6194968553459119,gaussian_noise,SKAB,ensemble_markov_fold_5,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,ensemble_markov_fold_5,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5809018567639257,0.4568469505178366,0.9949874686716792,0.6261829652996845,original,SKAB,ensemble_markov_fold_5,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5711759504862953,0.4492924528301887,0.9548872180451128,0.6110665597433841,gaussian_noise,SKAB,ensemble_markov_fold_5,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,ensemble_markov_fold_5,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5809018567639257,0.4568469505178366,0.9949874686716792,0.6261829652996845,original,SKAB,ensemble_markov_fold_5,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5879752431476569,0.4610917537746806,0.9949874686716792,0.6301587301587301,gaussian_noise,SKAB,ensemble_markov_fold_5,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,ensemble_markov_fold_5,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5809018567639257,0.4568469505178366,0.9949874686716792,0.6261829652996845,original,SKAB,ensemble_markov_fold_5,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5623342175066313,0.44495412844036697,0.9724310776942355,0.6105428796223447,gaussian_noise,SKAB,ensemble_markov_fold_5,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,ensemble_markov_fold_5,7,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5809018567639257,0.4568469505178366,0.9949874686716792,0.6261829652996845,original,SKAB,ensemble_markov_fold_5,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.5649867374005305,0.4461181923522596,0.9649122807017544,0.6101426307448494,gaussian_noise,SKAB,ensemble_markov_fold_5,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,ensemble_markov_fold_5,999,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.2231,,10,,225,36,389,0.048024691358024695
0.6981300089047195,0.7583333333333333,0.22693266832917705,0.3493282149712092,original,SKAB,ensemble_markov_fold_1,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.3567,,10,,225,35,400,0.050793650793650794
0.6936776491540516,0.7050359712230215,0.24438902743142144,0.362962962962963,gaussian_noise,SKAB,ensemble_markov_fold_1,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.3567,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_1,42,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.3567,,10,,225,35,400,0.050793650793650794
0.6981300089047195,0.7583333333333333,0.22693266832917705,0.3493282149712092,original,SKAB,ensemble_markov_fold_1,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.3567,,10,,225,35,400,0.050793650793650794
0.6936776491540516,0.7478260869565218,0.2144638403990025,0.3333333333333333,gaussian_noise,SKAB,ensemble_markov_fold_1,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.3567,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_1,123,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.3567,,10,,225,35,400,0.050793650793650794
0.6981300089047195,0.7583333333333333,0.22693266832917705,0.3493282149712092,original,SKAB,ensemble_markov_fold_1,2026,4,3,3,3,0.9,0.5,True,"[2,3]",,mean,orders_2_3_mean,avg_negative_log,0.3567,,10,,225,35,400,0.050793650793650794
