dataset,decision_mode,order,smoothing_alpha,score_window,score_threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,transition_density_mean,num_states_mean,num_transitions_mean
BATADAL,avg_negative_log,2,0.01,5,2.6593,0.48292682926829267,0.0,0.045871559633027525,0.0,0.7142857142857143,0.0,0.08620689655172414,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,4,0.1,10,2.6593,0.2731707317073171,0.0,0.04487179487179487,0.0,1.0,0.0,0.08588957055214724,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,3,0.1,5,2.5257,0.37073170731707317,0.0,0.04477611940298507,0.0,0.8571428571428571,0.0,0.0851063829787234,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,2,0.5,10,3.2189,0.25853658536585367,0.0,0.0440251572327044,0.0,1.0,0.0,0.08433734939759036,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,0.1,5,2.5257,0.35609756097560974,0.0,0.043795620437956206,0.0,0.8571428571428571,0.0,0.08333333333333333,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,3,1.0,10,3.5066,0.24390243902439024,0.0,0.043209876543209874,0.0,1.0,0.0,0.08284023668639054,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,2,0.1,10,2.5257,0.23902439024390243,0.0,0.04294478527607362,0.0,1.0,0.0,0.08235294117647059,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,0.5,3,2.9957,0.23902439024390243,0.0,0.04294478527607362,0.0,1.0,0.0,0.08235294117647059,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,3,0.5,10,3.2189,0.23902439024390243,0.0,0.04294478527607362,0.0,1.0,0.0,0.08235294117647059,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,0.1,10,2.5257,0.22439024390243906,0.0,0.04216867469879518,0.0,1.0,0.0,0.08092485549132948,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,2,0.5,5,2.9957,0.21463414634146344,0.0,0.041666666666666664,0.0,1.0,0.0,0.08,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,4,0.1,5,2.5257,0.32682926829268294,0.0,0.04195804195804196,0.0,0.8571428571428571,0.0,0.08,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,3,0.5,3,2.9957,0.20487804878048782,0.0,0.041176470588235294,0.0,1.0,0.0,0.07909604519774012,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,4,1.0,10,3.5066,0.20487804878048782,0.0,0.041176470588235294,0.0,1.0,0.0,0.07909604519774012,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,0.1,10,2.5257,0.1951219512195122,0.0,0.040697674418604654,0.0,1.0,0.0,0.0782122905027933,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,2,1.0,3,3.2189,0.1902439024390244,0.0,0.04046242774566474,0.0,1.0,0.0,0.07777777777777778,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,4,0.5,10,3.2189,0.1902439024390244,0.0,0.04046242774566474,0.0,1.0,0.0,0.07777777777777778,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,2,0.5,3,2.8134,0.17073170731707318,0.0,0.03954802259887006,0.0,1.0,0.0,0.07608695652173914,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,3,0.5,5,2.9957,0.17073170731707318,0.0,0.03954802259887006,0.0,1.0,0.0,0.07608695652173914,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,4,0.5,3,2.9957,0.16585365853658537,0.0,0.03932584269662921,0.0,1.0,0.0,0.07567567567567568,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,3,0.5,3,2.8134,0.15121951219512195,0.0,0.03867403314917127,0.0,1.0,0.0,0.07446808510638298,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,1.0,3,3.2189,0.14634146341463414,0.0,0.038461538461538464,0.0,1.0,0.0,0.07407407407407407,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,4,0.5,5,2.9957,0.14634146341463414,0.0,0.038461538461538464,0.0,1.0,0.0,0.07407407407407407,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,2,0.5,10,2.9957,0.14146341463414633,0.0,0.03825136612021858,0.0,1.0,0.0,0.07368421052631578,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,1.0,5,3.2189,0.13658536585365855,0.0,0.03804347826086957,0.0,1.0,0.0,0.07329842931937172,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,0.5,5,2.8134,0.13170731707317074,0.0,0.03783783783783784,0.0,1.0,0.0,0.07291666666666667,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,3,0.5,10,2.9957,0.12682926829268293,0.0,0.03763440860215054,0.0,1.0,0.0,0.07253886010362694,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,2,0.5,3,2.6593,0.11707317073170734,0.0,0.03723404255319149,0.0,1.0,0.0,0.07179487179487179,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,4,0.5,3,2.8134,0.11707317073170734,0.0,0.03723404255319149,0.0,1.0,0.0,0.07179487179487179,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,1.0,3,3.2189,0.11707317073170734,0.0,0.03723404255319149,0.0,1.0,0.0,0.07179487179487179,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,2,0.5,3,2.5257,0.11219512195121953,0.0,0.037037037037037035,0.0,1.0,0.0,0.07142857142857142,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,1.0,3,2.9957,0.11219512195121953,0.0,0.037037037037037035,0.0,1.0,0.0,0.07142857142857142,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,1.0,10,3.2189,0.11219512195121953,0.0,0.037037037037037035,0.0,1.0,0.0,0.07142857142857142,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,3,1.0,5,3.2189,0.11219512195121953,0.0,0.037037037037037035,0.0,1.0,0.0,0.07142857142857142,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,0.5,5,2.8134,0.10731707317073172,0.0,0.03684210526315789,0.0,1.0,0.0,0.07106598984771574,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,1.0,10,3.2189,0.10731707317073172,0.0,0.03684210526315789,0.0,1.0,0.0,0.07106598984771574,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,0.5,3,2.6593,0.10243902439024391,0.0,0.03664921465968586,0.0,1.0,0.0,0.0707070707070707,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,2,0.5,5,2.6593,0.0975609756097561,0.0,0.036458333333333336,0.0,1.0,0.0,0.07035175879396985,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,1.0,3,2.8134,0.0975609756097561,0.0,0.036458333333333336,0.0,1.0,0.0,0.07035175879396985,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,1.0,5,2.9957,0.0975609756097561,0.0,0.036458333333333336,0.0,1.0,0.0,0.07035175879396985,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,3,0.5,5,2.6593,0.0975609756097561,0.0,0.036458333333333336,0.0,1.0,0.0,0.07035175879396985,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,1.0,3,2.9957,0.0975609756097561,0.0,0.036458333333333336,0.0,1.0,0.0,0.07035175879396985,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,2,0.5,10,2.8134,0.09268292682926829,0.0,0.03626943005181347,0.0,1.0,0.0,0.07,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,3,0.5,3,2.5257,0.09268292682926829,0.0,0.03626943005181347,0.0,1.0,0.0,0.07,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,0.5,10,2.8134,0.09268292682926829,0.0,0.03626943005181347,0.0,1.0,0.0,0.07,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,1.0,5,2.9957,0.09268292682926829,0.0,0.03626943005181347,0.0,1.0,0.0,0.07,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,2,0.5,10,2.6593,0.08780487804878048,0.0,0.03608247422680412,0.0,1.0,0.0,0.06965174129353234,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,1.0,10,2.9957,0.08780487804878048,0.0,0.03608247422680412,0.0,1.0,0.0,0.06965174129353234,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,0.5,5,2.5257,0.08292682926829269,0.0,0.035897435897435895,0.0,1.0,0.0,0.06930693069306931,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,0.5,10,2.5257,0.08292682926829269,0.0,0.035897435897435895,0.0,1.0,0.0,0.06930693069306931,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,1.0,3,2.6593,0.08292682926829269,0.0,0.035897435897435895,0.0,1.0,0.0,0.06930693069306931,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,3,1.0,3,2.8134,0.08292682926829269,0.0,0.035897435897435895,0.0,1.0,0.0,0.06930693069306931,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,4,1.0,5,3.2189,0.08292682926829269,0.0,0.035897435897435895,0.0,1.0,0.0,0.06930693069306931,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,2,1.0,5,2.8134,0.07804878048780488,0.0,0.03571428571428571,0.0,1.0,0.0,0.06896551724137931,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,1.0,10,2.8134,0.07804878048780488,0.0,0.03571428571428571,0.0,1.0,0.0,0.06896551724137931,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,4,0.5,3,2.6593,0.07804878048780488,0.0,0.03571428571428571,0.0,1.0,0.0,0.06896551724137931,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,0.5,5,2.8134,0.07804878048780488,0.0,0.03571428571428571,0.0,1.0,0.0,0.06896551724137931,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,0.5,10,2.9957,0.07804878048780488,0.0,0.03571428571428571,0.0,1.0,0.0,0.06896551724137931,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,3,0.5,5,2.5257,0.07317073170731707,0.0,0.03553299492385787,0.0,1.0,0.0,0.06862745098039216,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,4,0.5,3,2.5257,0.07317073170731707,0.0,0.03553299492385787,0.0,1.0,0.0,0.06862745098039216,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,1.0,3,2.8134,0.07317073170731707,0.0,0.03553299492385787,0.0,1.0,0.0,0.06862745098039216,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,1.0,3,2.9957,0.07317073170731707,0.0,0.03553299492385787,0.0,1.0,0.0,0.06862745098039216,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,2,1.0,5,2.6593,0.06829268292682927,0.0,0.03535353535353535,0.0,1.0,0.0,0.06829268292682927,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,1.0,10,2.6593,0.06829268292682927,0.0,0.03535353535353535,0.0,1.0,0.0,0.06829268292682927,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,3,0.5,10,2.6593,0.06829268292682927,0.0,0.03535353535353535,0.0,1.0,0.0,0.06829268292682927,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,1.0,5,2.8134,0.06829268292682927,0.0,0.03535353535353535,0.0,1.0,0.0,0.06829268292682927,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,4,0.5,5,2.6593,0.06829268292682927,0.0,0.03535353535353535,0.0,1.0,0.0,0.06829268292682927,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,2,1.0,3,2.5257,0.06341463414634146,0.0,0.035175879396984924,0.0,1.0,0.0,0.06796116504854369,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,1.0,5,2.5257,0.06341463414634146,0.0,0.035175879396984924,0.0,1.0,0.0,0.06796116504854369,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,3,1.0,3,2.6593,0.06341463414634146,0.0,0.035175879396984924,0.0,1.0,0.0,0.06796116504854369,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,1.0,10,2.9957,0.06341463414634146,0.0,0.035175879396984924,0.0,1.0,0.0,0.06796116504854369,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,4,1.0,5,2.9957,0.06341463414634146,0.0,0.035175879396984924,0.0,1.0,0.0,0.06796116504854369,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,1.0,10,3.2189,0.06341463414634146,0.0,0.035175879396984924,0.0,1.0,0.0,0.06796116504854369,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,2,1.0,10,2.5257,0.05853658536585367,0.0,0.035,0.0,1.0,0.0,0.06763285024154589,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,4,1.0,3,2.6593,0.05853658536585367,0.0,0.035,0.0,1.0,0.0,0.06763285024154589,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,0.5,5,2.5257,0.05365853658536586,0.0,0.03482587064676617,0.0,1.0,0.0,0.0673076923076923,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,1.0,5,2.8134,0.05365853658536586,0.0,0.03482587064676617,0.0,1.0,0.0,0.0673076923076923,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,3,0.5,10,2.5257,0.04878048780487805,0.0,0.034653465346534656,0.0,1.0,0.0,0.06698564593301436,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,1.0,3,2.5257,0.04878048780487805,0.0,0.034653465346534656,0.0,1.0,0.0,0.06698564593301436,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,4,0.5,10,2.5257,0.04878048780487805,0.0,0.034653465346534656,0.0,1.0,0.0,0.06698564593301436,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,0.5,10,2.6593,0.04878048780487805,0.0,0.034653465346534656,0.0,1.0,0.0,0.06698564593301436,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,0.5,10,2.8134,0.04878048780487805,0.0,0.034653465346534656,0.0,1.0,0.0,0.06698564593301436,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,1.0,3,2.5257,0.04878048780487805,0.0,0.034653465346534656,0.0,1.0,0.0,0.06698564593301436,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,1.0,5,2.5257,0.04878048780487805,0.0,0.034653465346534656,0.0,1.0,0.0,0.06698564593301436,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,1.0,5,2.6593,0.04878048780487805,0.0,0.034653465346534656,0.0,1.0,0.0,0.06698564593301436,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,1.0,10,2.5257,0.04878048780487805,0.0,0.034653465346534656,0.0,1.0,0.0,0.06698564593301436,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,1.0,10,2.6593,0.04878048780487805,0.0,0.034653465346534656,0.0,1.0,0.0,0.06698564593301436,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,1.0,10,2.8134,0.04878048780487805,0.0,0.034653465346534656,0.0,1.0,0.0,0.06698564593301436,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,1.0,10,2.9957,0.04878048780487805,0.0,0.034653465346534656,0.0,1.0,0.0,0.06698564593301436,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,3,1.0,5,2.5257,0.04390243902439024,0.0,0.034482758620689655,0.0,1.0,0.0,0.06666666666666667,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,1.0,5,2.6593,0.04390243902439024,0.0,0.034482758620689655,0.0,1.0,0.0,0.06666666666666667,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,1.0,10,2.5257,0.04390243902439024,0.0,0.034482758620689655,0.0,1.0,0.0,0.06666666666666667,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,1.0,10,2.6593,0.04390243902439024,0.0,0.034482758620689655,0.0,1.0,0.0,0.06666666666666667,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,1.0,10,2.8134,0.04390243902439024,0.0,0.034482758620689655,0.0,1.0,0.0,0.06666666666666667,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,2,0.01,10,3.912,0.9268292682926831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,0.1,10,3.5066,0.9219512195121953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,0.1,10,3.912,0.9609756097560975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,0.5,10,3.912,0.9560975609756097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,2,1.0,10,3.912,0.9268292682926831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02516722408026756,184.0,301.0
BATADAL,avg_negative_log,3,0.01,10,3.912,0.9414634146341463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,0.1,10,3.5066,0.9365853658536587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,0.1,10,3.912,0.9658536585365853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,0.5,10,3.912,0.9609756097560975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,3,1.0,10,3.912,0.9317073170731709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023245060949978982,366.0,553.0
BATADAL,avg_negative_log,4,0.01,10,3.912,0.9414634146341463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,0.1,10,3.5066,0.9268292682926831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,0.1,10,3.912,0.9609756097560975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,0.5,10,3.912,0.9560975609756097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021832213094349018,618.0,877.0
BATADAL,avg_negative_log,4,1.0,10,3.912,0.9268292682926831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021832213094349018,618.0,877.0
SKAB,avg_negative_log,4,1.0,10,0.2231,0.5912794176248457,0.152387677698406,0.4945709710307424,0.1956771119925199,0.6149970526868032,0.3143355641370792,0.4985283785232824,0.18166638009447023,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,0.1,10,0.1054,0.5921741367944421,0.15201301504518555,0.49473171751932815,0.19649695907932527,0.6119932745848318,0.31468502411855415,0.49767902156275584,0.18270510026880865,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,0.5,10,0.2231,0.591638580384755,0.15165447668677684,0.4950037192422979,0.19714914461705668,0.609001977904153,0.3145307551983746,0.495810873371849,0.18267969551541002,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,1.0,10,0.3567,0.5927094065437342,0.1506892110063743,0.4947794108127897,0.19729931993489694,0.6059969591227855,0.31588063687872603,0.4945663251978425,0.18433973233089912,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,1.0,10,0.2231,0.5923532042545071,0.15046648824336312,0.495686823762519,0.19840112605444163,0.6049981935521425,0.3140959992102849,0.4942347293025836,0.18297188452624882,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,0.1,10,0.1054,0.5928824485028535,0.14989681010514694,0.4951164469419006,0.19651051768316527,0.6030081438008987,0.31254580745400495,0.4939208420170667,0.18249048790790973,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,0.01,10,0.1054,0.5948316180688414,0.15139714634624857,0.49675832401012326,0.2008797075208866,0.5944943219327956,0.3107915573794491,0.49193561918875806,0.18547688968379886,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,0.5,10,0.2231,0.5935947485217268,0.15006059394817725,0.4950645274395452,0.19958569518754776,0.5974993593709961,0.3156314203728574,0.4910609434834873,0.18643429075571938,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,2,1.0,10,0.2231,0.5939558076318731,0.1492349532902458,0.4951285082712365,0.19848458549555878,0.5939968281518178,0.3133695699495597,0.48987883718368785,0.18564654953652845,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,0.5,10,0.3567,0.5935953851415302,0.15029463205529872,0.49485682549179005,0.19988364896090388,0.5945018219796709,0.31629819889662153,0.48960422166882117,0.18732593168235373,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,0.01,10,0.1054,0.5955282152255965,0.15102455177258092,0.4970421830442227,0.20240900543084103,0.5884917657601032,0.31052211244629574,0.48935694495551757,0.18713229201392179,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,1.0,10,0.3567,0.5943143337719788,0.1484890558282661,0.49506059255824797,0.19877365396905514,0.5925005501433638,0.31426607249543476,0.4892076563135523,0.18588723549909408,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,2,0.01,10,0.1054,0.5944416997136729,0.15187416115756228,0.49453695489112226,0.20137992958680795,0.585991740806589,0.31232066521973645,0.48728268607250336,0.18883923732634228,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,0.1,10,0.2231,0.5950223090301555,0.14866507701461032,0.49529132916604707,0.20204241177382232,0.5835016972587421,0.3141258704403707,0.485388502681575,0.18886852762981582,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,0.5,10,0.2231,0.5941220053694289,0.14952394824852455,0.4948350826821302,0.20091922626548442,0.5839979690171571,0.31347566759530154,0.48517292775164633,0.18848839119861813,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,1.0,10,0.5108,0.5964442715382807,0.14716496540607304,0.49648771653220075,0.2030547179040441,0.5815066661330812,0.31621720739699616,0.48458550103024606,0.18960286961763603,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,1.0,10,0.3567,0.5966298602788478,0.1472996687919095,0.4964533164372107,0.20100777312995632,0.5780091162883201,0.31094240146963775,0.4842053126899071,0.18790581330144251,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,3,0.5,10,0.3567,0.5953863286109842,0.1469375357132884,0.49497906896383964,0.20111904524242466,0.5790041411639419,0.3118467297483302,0.48356067717337425,0.18809576577307613,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,1.0,10,0.1054,0.5311248039216994,0.18202416644977515,0.3946676947674446,0.16558754345458643,0.6420422590327756,0.3229373472295158,0.48211189300957286,0.2144544041408004,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,0.1,10,0.2231,0.5962766319694768,0.1461355047351784,0.4946606375994248,0.20040377462843173,0.5745016036947246,0.31150776486166415,0.48162648109964223,0.18942725695009124,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,2,0.1,10,0.2231,0.5991308709667033,0.1453496839853061,0.4973522012957672,0.20202672568670366,0.5689978006392391,0.30887041089218525,0.48099457272004154,0.1904390175792754,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,3,0.01,10,0.2231,0.6010973395754775,0.14504549826864527,0.49824626729290566,0.20375498637121117,0.5614802443261538,0.30503240880984844,0.4794989115483589,0.19101186777089674,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,1.0,10,0.5108,0.5996566226841447,0.14703733860142384,0.49828079015905596,0.20562781031186064,0.5660065039585601,0.3150340891937342,0.4789461390980453,0.19462965924387476,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,1.0,5,0.2231,0.5979029376013769,0.14413954635840964,0.4974339172167816,0.20321091273425917,0.5644940038337927,0.303958308728438,0.4788465108899855,0.18784620849736605,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,0.01,10,0.2231,0.5991197930348505,0.1459965469825406,0.4965222154808356,0.20336155277496165,0.5624852506074431,0.30592485827380095,0.4785710934506082,0.19134290015957175,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,0.5,10,0.3567,0.5977048155885355,0.14454765958971405,0.4954619176620749,0.20314934304394747,0.564505225918856,0.3092301030718275,0.4779343444732347,0.19040117754701616,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,0.1,5,0.1054,0.5973643161614267,0.1444468857156064,0.49665240336905553,0.203840572947031,0.5619877381696322,0.30410536453166026,0.477423306057131,0.18817255005139813,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,0.1,10,0.3567,0.596641288170109,0.14449827448180355,0.49485870382236397,0.20084778334928635,0.565003997692896,0.30797340439613086,0.4774032730250678,0.18952949250343892,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,0.01,10,0.2231,0.6000242258462856,0.1445147968711068,0.497814311872455,0.20470302683487182,0.5579839538176218,0.30393030190977194,0.47699407353901785,0.19107782265194645,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,0.5,10,0.1054,0.544797054979095,0.14575092034643466,0.39567795714159554,0.15322942506135928,0.6229946399851566,0.3133210363809753,0.4769868543000662,0.20208706420127967,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,1.0,10,0.1054,0.5284295137113159,0.1797589865973308,0.3905631444885554,0.16425030991078463,0.6345496655622754,0.3236909715936651,0.4769602068843508,0.2141784907342273,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,0.5,5,0.2231,0.5986227184616171,0.14423955049591894,0.497101403618009,0.20552403190560112,0.5594852132004929,0.3048499160061188,0.4768099473089225,0.1901974176313529,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,0.5,10,0.5108,0.5984061422351367,0.1462884967132331,0.496983551476113,0.20495290465261815,0.5630164479572773,0.3146320238133716,0.47668935631162834,0.19380255110735414,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,1.0,5,0.3567,0.60021549012839,0.1442885797827676,0.49959837514465627,0.20747106161286638,0.5549888977850888,0.30161625799908437,0.4763728198642514,0.18972899707364457,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,1.0,10,0.1054,0.5263109633087545,0.17859423916653283,0.3912610592347792,0.16084901435523202,0.6284897023143707,0.31283468247740015,0.47548679612154887,0.20714208969748524,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,0.1,5,0.1054,0.602353454305455,0.1418135434125126,0.4992379125633043,0.20620965036977384,0.5565076386205026,0.3125034667965657,0.47547702298092653,0.19396330150830543,0.05091218372849919,233.6,423.2
