accuracy,precision,recall,f1_score,scenario,dataset,fold,seed,window_size,alphabet_size,order,anomaly_threshold,smoothing_alpha,decision_mode,score_threshold,score_window,num_states,vocab_size,num_transitions,transition_density
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,5,366,65,553,0.023245060949978982
0.5219512195121951,0.04950495049504951,0.7142857142857143,0.09259259259259259,original,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,5,366,65,553,0.023245060949978982
0.5024390243902439,0.047619047619047616,0.7142857142857143,0.08928571428571429,gaussian_noise,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,5,366,65,553,0.023245060949978982
0.5219512195121951,0.04950495049504951,0.7142857142857143,0.09259259259259259,original,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,5,366,65,553,0.023245060949978982
0.5219512195121951,0.04950495049504951,0.7142857142857143,0.09259259259259259,gaussian_noise,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,5,366,65,553,0.023245060949978982
0.5219512195121951,0.04950495049504951,0.7142857142857143,0.09259259259259259,original,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,5,366,65,553,0.023245060949978982
0.5317073170731708,0.050505050505050504,0.7142857142857143,0.09433962264150944,gaussian_noise,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,5,366,65,553,0.023245060949978982
0.5951219512195122,0.05813953488372093,0.7142857142857143,0.10752688172043011,original,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,5,366,65,553,0.023245060949978982
0.6097560975609756,0.060240963855421686,0.7142857142857143,0.1111111111111111,gaussian_noise,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,5,366,65,553,0.023245060949978982
0.5951219512195122,0.05813953488372093,0.7142857142857143,0.10752688172043011,original,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,5,366,65,553,0.023245060949978982
0.5804878048780487,0.03529411764705882,0.42857142857142855,0.06521739130434782,gaussian_noise,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,5,366,65,553,0.023245060949978982
0.5951219512195122,0.05813953488372093,0.7142857142857143,0.10752688172043011,original,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,5,366,65,553,0.023245060949978982
0.5756097560975609,0.05555555555555555,0.7142857142857143,0.10309278350515463,gaussian_noise,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,5,366,65,553,0.023245060949978982
0.5951219512195122,0.05813953488372093,0.7142857142857143,0.10752688172043011,original,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,5,366,65,553,0.023245060949978982
0.6,0.058823529411764705,0.7142857142857143,0.10869565217391304,gaussian_noise,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,5,366,65,553,0.023245060949978982
0.5951219512195122,0.05813953488372093,0.7142857142857143,0.10752688172043011,original,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,5,366,65,553,0.023245060949978982
0.5951219512195122,0.05813953488372093,0.7142857142857143,0.10752688172043011,gaussian_noise,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,5,366,65,553,0.023245060949978982
0.6487804878048781,0.06666666666666667,0.7142857142857143,0.12195121951219512,original,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,5,366,65,553,0.023245060949978982
0.6634146341463415,0.06944444444444445,0.7142857142857143,0.12658227848101267,gaussian_noise,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,5,366,65,553,0.023245060949978982
0.6487804878048781,0.06666666666666667,0.7142857142857143,0.12195121951219512,original,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,5,366,65,553,0.023245060949978982
0.6341463414634146,0.04054054054054054,0.42857142857142855,0.07407407407407407,gaussian_noise,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,5,366,65,553,0.023245060949978982
0.6487804878048781,0.06666666666666667,0.7142857142857143,0.12195121951219512,original,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,5,366,65,553,0.023245060949978982
0.6341463414634146,0.0641025641025641,0.7142857142857143,0.11764705882352941,gaussian_noise,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,5,366,65,553,0.023245060949978982
0.6487804878048781,0.06666666666666667,0.7142857142857143,0.12195121951219512,original,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,5,366,65,553,0.023245060949978982
0.6536585365853659,0.06756756756756757,0.7142857142857143,0.12345679012345678,gaussian_noise,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,5,366,65,553,0.023245060949978982
0.6487804878048781,0.06666666666666667,0.7142857142857143,0.12195121951219512,original,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,5,366,65,553,0.023245060949978982
0.6487804878048781,0.06666666666666667,0.7142857142857143,0.12195121951219512,gaussian_noise,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,5,366,65,553,0.023245060949978982
0.6634146341463415,0.06944444444444445,0.7142857142857143,0.12658227848101267,original,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.03999903300641667,0.01,avg_negative_log,3.2189,5,366,65,553,0.023245060949978982
0.6780487804878049,0.07246376811594203,0.7142857142857143,0.13157894736842105,gaussian_noise,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.03999903300641667,0.01,avg_negative_log,3.2189,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.03999903300641667,0.01,avg_negative_log,3.2189,5,366,65,553,0.023245060949978982
0.6634146341463415,0.06944444444444445,0.7142857142857143,0.12658227848101267,original,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.03999903300641667,0.01,avg_negative_log,3.2189,5,366,65,553,0.023245060949978982
0.6487804878048781,0.04225352112676056,0.42857142857142855,0.07692307692307693,gaussian_noise,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.03999903300641667,0.01,avg_negative_log,3.2189,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.03999903300641667,0.01,avg_negative_log,3.2189,5,366,65,553,0.023245060949978982
0.6634146341463415,0.06944444444444445,0.7142857142857143,0.12658227848101267,original,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.03999903300641667,0.01,avg_negative_log,3.2189,5,366,65,553,0.023245060949978982
0.6487804878048781,0.06666666666666667,0.7142857142857143,0.12195121951219512,gaussian_noise,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.03999903300641667,0.01,avg_negative_log,3.2189,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.03999903300641667,0.01,avg_negative_log,3.2189,5,366,65,553,0.023245060949978982
0.6634146341463415,0.06944444444444445,0.7142857142857143,0.12658227848101267,original,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.03999903300641667,0.01,avg_negative_log,3.2189,5,366,65,553,0.023245060949978982
0.6682926829268293,0.07042253521126761,0.7142857142857143,0.1282051282051282,gaussian_noise,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.03999903300641667,0.01,avg_negative_log,3.2189,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.03999903300641667,0.01,avg_negative_log,3.2189,5,366,65,553,0.023245060949978982
0.6634146341463415,0.06944444444444445,0.7142857142857143,0.12658227848101267,original,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.03999903300641667,0.01,avg_negative_log,3.2189,5,366,65,553,0.023245060949978982
0.6634146341463415,0.06944444444444445,0.7142857142857143,0.12658227848101267,gaussian_noise,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.03999903300641667,0.01,avg_negative_log,3.2189,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.03999903300641667,0.01,avg_negative_log,3.2189,5,366,65,553,0.023245060949978982
0.7268292682926829,0.0847457627118644,0.7142857142857143,0.15151515151515152,original,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.029998736946188608,0.01,avg_negative_log,3.5066,5,366,65,553,0.023245060949978982
0.7268292682926829,0.0847457627118644,0.7142857142857143,0.15151515151515152,gaussian_noise,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.029998736946188608,0.01,avg_negative_log,3.5066,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.029998736946188608,0.01,avg_negative_log,3.5066,5,366,65,553,0.023245060949978982
0.7268292682926829,0.0847457627118644,0.7142857142857143,0.15151515151515152,original,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.029998736946188608,0.01,avg_negative_log,3.5066,5,366,65,553,0.023245060949978982
0.697560975609756,0.04918032786885246,0.42857142857142855,0.08823529411764706,gaussian_noise,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.029998736946188608,0.01,avg_negative_log,3.5066,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.029998736946188608,0.01,avg_negative_log,3.5066,5,366,65,553,0.023245060949978982
0.7268292682926829,0.0847457627118644,0.7142857142857143,0.15151515151515152,original,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.029998736946188608,0.01,avg_negative_log,3.5066,5,366,65,553,0.023245060949978982
0.7219512195121951,0.08333333333333333,0.7142857142857143,0.14925373134328357,gaussian_noise,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.029998736946188608,0.01,avg_negative_log,3.5066,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.029998736946188608,0.01,avg_negative_log,3.5066,5,366,65,553,0.023245060949978982
0.7268292682926829,0.0847457627118644,0.7142857142857143,0.15151515151515152,original,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.029998736946188608,0.01,avg_negative_log,3.5066,5,366,65,553,0.023245060949978982
0.7219512195121951,0.08333333333333333,0.7142857142857143,0.14925373134328357,gaussian_noise,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.029998736946188608,0.01,avg_negative_log,3.5066,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.029998736946188608,0.01,avg_negative_log,3.5066,5,366,65,553,0.023245060949978982
0.7268292682926829,0.0847457627118644,0.7142857142857143,0.15151515151515152,original,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.029998736946188608,0.01,avg_negative_log,3.5066,5,366,65,553,0.023245060949978982
0.7268292682926829,0.0847457627118644,0.7142857142857143,0.15151515151515152,gaussian_noise,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.029998736946188608,0.01,avg_negative_log,3.5066,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.029998736946188608,0.01,avg_negative_log,3.5066,5,366,65,553,0.023245060949978982
0.8731707317073171,0.14814814814814814,0.5714285714285714,0.23529411764705882,original,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.02000046011385546,0.01,avg_negative_log,3.912,5,366,65,553,0.023245060949978982
0.8634146341463415,0.13793103448275862,0.5714285714285714,0.2222222222222222,gaussian_noise,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.02000046011385546,0.01,avg_negative_log,3.912,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.02000046011385546,0.01,avg_negative_log,3.912,5,366,65,553,0.023245060949978982
0.8731707317073171,0.14814814814814814,0.5714285714285714,0.23529411764705882,original,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.02000046011385546,0.01,avg_negative_log,3.912,5,366,65,553,0.023245060949978982
0.8585365853658536,0.07692307692307693,0.2857142857142857,0.12121212121212122,gaussian_noise,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.02000046011385546,0.01,avg_negative_log,3.912,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.02000046011385546,0.01,avg_negative_log,3.912,5,366,65,553,0.023245060949978982
0.8731707317073171,0.14814814814814814,0.5714285714285714,0.23529411764705882,original,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.02000046011385546,0.01,avg_negative_log,3.912,5,366,65,553,0.023245060949978982
0.8585365853658536,0.13333333333333333,0.5714285714285714,0.21621621621621623,gaussian_noise,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.02000046011385546,0.01,avg_negative_log,3.912,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.02000046011385546,0.01,avg_negative_log,3.912,5,366,65,553,0.023245060949978982
0.8731707317073171,0.14814814814814814,0.5714285714285714,0.23529411764705882,original,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.02000046011385546,0.01,avg_negative_log,3.912,5,366,65,553,0.023245060949978982
0.8731707317073171,0.14814814814814814,0.5714285714285714,0.23529411764705882,gaussian_noise,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.02000046011385546,0.01,avg_negative_log,3.912,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.02000046011385546,0.01,avg_negative_log,3.912,5,366,65,553,0.023245060949978982
0.8731707317073171,0.14814814814814814,0.5714285714285714,0.23529411764705882,original,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.02000046011385546,0.01,avg_negative_log,3.912,5,366,65,553,0.023245060949978982
0.848780487804878,0.125,0.5714285714285714,0.20512820512820512,gaussian_noise,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.02000046011385546,0.01,avg_negative_log,3.912,5,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.02000046011385546,0.01,avg_negative_log,3.912,5,366,65,553,0.023245060949978982
0.35121951219512193,0.05,1.0,0.09523809523809523,original,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.0800022915774806,0.01,avg_negative_log,2.5257,10,366,65,553,0.023245060949978982
0.3804878048780488,0.05223880597014925,1.0,0.09929078014184398,gaussian_noise,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.0800022915774806,0.01,avg_negative_log,2.5257,10,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.0800022915774806,0.01,avg_negative_log,2.5257,10,366,65,553,0.023245060949978982
0.35121951219512193,0.05,1.0,0.09523809523809523,original,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.0800022915774806,0.01,avg_negative_log,2.5257,10,366,65,553,0.023245060949978982
0.375609756097561,0.05185185185185185,1.0,0.09859154929577464,gaussian_noise,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.0800022915774806,0.01,avg_negative_log,2.5257,10,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.0800022915774806,0.01,avg_negative_log,2.5257,10,366,65,553,0.023245060949978982
0.35121951219512193,0.05,1.0,0.09523809523809523,original,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.0800022915774806,0.01,avg_negative_log,2.5257,10,366,65,553,0.023245060949978982
0.34146341463414637,0.04929577464788732,1.0,0.09395973154362416,gaussian_noise,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.0800022915774806,0.01,avg_negative_log,2.5257,10,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.0800022915774806,0.01,avg_negative_log,2.5257,10,366,65,553,0.023245060949978982
0.35121951219512193,0.05,1.0,0.09523809523809523,original,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.0800022915774806,0.01,avg_negative_log,2.5257,10,366,65,553,0.023245060949978982
0.36585365853658536,0.051094890510948905,1.0,0.09722222222222222,gaussian_noise,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.0800022915774806,0.01,avg_negative_log,2.5257,10,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.0800022915774806,0.01,avg_negative_log,2.5257,10,366,65,553,0.023245060949978982
0.35121951219512193,0.05,1.0,0.09523809523809523,original,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.0800022915774806,0.01,avg_negative_log,2.5257,10,366,65,553,0.023245060949978982
0.37073170731707317,0.051470588235294115,1.0,0.0979020979020979,gaussian_noise,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.0800022915774806,0.01,avg_negative_log,2.5257,10,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.0800022915774806,0.01,avg_negative_log,2.5257,10,366,65,553,0.023245060949978982
0.47317073170731705,0.06086956521739131,1.0,0.11475409836065574,original,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,10,366,65,553,0.023245060949978982
0.48292682926829267,0.061946902654867256,1.0,0.11666666666666667,gaussian_noise,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,10,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,10,366,65,553,0.023245060949978982
0.47317073170731705,0.06086956521739131,1.0,0.11475409836065574,original,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,10,366,65,553,0.023245060949978982
0.4926829268292683,0.06306306306306306,1.0,0.11864406779661017,gaussian_noise,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,10,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,10,366,65,553,0.023245060949978982
0.47317073170731705,0.06086956521739131,1.0,0.11475409836065574,original,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,10,366,65,553,0.023245060949978982
0.44390243902439025,0.05785123966942149,1.0,0.109375,gaussian_noise,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,10,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,10,366,65,553,0.023245060949978982
0.47317073170731705,0.06086956521739131,1.0,0.11475409836065574,original,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,10,366,65,553,0.023245060949978982
0.47317073170731705,0.06086956521739131,1.0,0.11475409836065574,gaussian_noise,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,10,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,10,366,65,553,0.023245060949978982
0.47317073170731705,0.06086956521739131,1.0,0.11475409836065574,original,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,10,366,65,553,0.023245060949978982
0.4634146341463415,0.05982905982905983,1.0,0.11290322580645161,gaussian_noise,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,10,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.06999720264119036,0.01,avg_negative_log,2.6593,10,366,65,553,0.023245060949978982
0.5658536585365853,0.07291666666666667,1.0,0.13592233009708737,original,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,10,366,65,553,0.023245060949978982
0.5804878048780487,0.07526881720430108,1.0,0.14,gaussian_noise,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,10,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,10,366,65,553,0.023245060949978982
0.5658536585365853,0.07291666666666667,1.0,0.13592233009708737,original,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,10,366,65,553,0.023245060949978982
0.6,0.07865168539325842,1.0,0.14583333333333334,gaussian_noise,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,10,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,123,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,10,366,65,553,0.023245060949978982
0.5658536585365853,0.07291666666666667,1.0,0.13592233009708737,original,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,10,366,65,553,0.023245060949978982
0.5365853658536586,0.06862745098039216,1.0,0.12844036697247707,gaussian_noise,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,10,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,2026,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,10,366,65,553,0.023245060949978982
0.5658536585365853,0.07291666666666667,1.0,0.13592233009708737,original,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,10,366,65,553,0.023245060949978982
0.5707317073170731,0.07368421052631578,1.0,0.13725490196078433,gaussian_noise,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,10,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,7,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,10,366,65,553,0.023245060949978982
0.5658536585365853,0.07291666666666667,1.0,0.13592233009708737,original,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,10,366,65,553,0.023245060949978982
0.551219512195122,0.0707070707070707,1.0,0.1320754716981132,gaussian_noise,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,10,366,65,553,0.023245060949978982
0.4375,0.1,1.0,0.18181818181818182,unseen_data,BATADAL,avg_negative_log_window_sweep,999,4,3,3,0.06000064300904766,0.01,avg_negative_log,2.8134,10,366,65,553,0.023245060949978982
0.6292682926829268,0.08433734939759036,1.0,0.15555555555555556,original,BATADAL,avg_negative_log_window_sweep,42,4,3,3,0.05000161370373939,0.01,avg_negative_log,2.9957,10,366,65,553,0.023245060949978982
