dataset,scenario,order,base_order,smoothing_alpha,decision_mode,score_window,score_threshold,max_mapping_distance,ensemble_name,ensemble_enabled,ensemble_orders,ensemble_weights,ensemble_aggregation,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,transition_density_mean,num_states_mean,num_transitions_mean
BATADAL,original,4,4,0.1,avg_negative_log,5,4.2,,orders_2_3_4_weighted_high,True,"[2,3,4]","[0.2,0.3,0.5]",weighted_mean,0.9609756097560975,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.2,0.0,0.021832213094349018,618.0,877.0
BATADAL,original,4,4,0.1,avg_negative_log,5,4.2,,orders_3_4_mean,True,"[3,4]",,mean,0.9609756097560975,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.2,0.0,0.021832213094349018,618.0,877.0
BATADAL,original,4,4,0.1,avg_negative_log,5,4.5,,orders_2_3_4_max,True,"[2,3,4]",,max,0.9609756097560975,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.2,0.0,0.021832213094349018,618.0,877.0
BATADAL,original,4,4,0.1,avg_negative_log,5,4.5,,orders_2_3_4_mean,True,"[2,3,4]",,mean,0.9609756097560975,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.2,0.0,0.021832213094349018,618.0,877.0
BATADAL,original,4,4,0.1,avg_negative_log,5,4.5,,orders_2_3_4_weighted_center,True,"[2,3,4]","[0.25,0.5,0.25]",weighted_mean,0.9609756097560975,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.2,0.0,0.021832213094349018,618.0,877.0
BATADAL,original,4,4,0.1,avg_negative_log,5,4.5,,orders_2_3_4_weighted_high,True,"[2,3,4]","[0.2,0.3,0.5]",weighted_mean,0.9609756097560975,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.2,0.0,0.021832213094349018,618.0,877.0
BATADAL,original,4,4,0.1,avg_negative_log,5,4.5,,orders_3_4_mean,True,"[3,4]",,mean,0.9609756097560975,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.2,0.0,0.021832213094349018,618.0,877.0
BATADAL,original,4,4,0.1,avg_negative_log,5,4.2,,orders_2_3_4_max,True,"[2,3,4]",,max,0.9560975609756097,0.0,0.25,0.0,0.14285714285714285,0.0,0.18181818181818182,0.0,0.021832213094349018,618.0,877.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.2231,,orders_2_3_4_max,True,"[2,3,4]",,max,0.591638580384755,0.15165447668677684,0.4950037192422979,0.19714914461705668,0.609001977904153,0.3145307551983746,0.495810873371849,0.18267969551541002,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.2231,,orders_3_4_mean,True,"[3,4]",,mean,0.5932418068727509,0.15066337886262074,0.4952819768695219,0.19733006831220373,0.6045006811143316,0.3149573577173382,0.4944512874969603,0.18416286031321735,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.2231,,orders_2_3_4_weighted_high,True,"[2,3,4]","[0.2,0.3,0.5]",weighted_mean,0.5934247580836969,0.14991612501433207,0.4964061767460042,0.19881702288478456,0.6020056375352346,0.3135231936462103,0.4936893542687766,0.18313078554039147,0.04869467174957779,458.8,795.0
SKAB,original,4,4,0.5,avg_negative_log,10,0.2231,,orders_2_3_4_mean,True,"[2,3,4]",,mean,0.5927081468133006,0.1505275128291368,0.4949074676535916,0.19937479576539982,0.5985018656366602,0.31568861183447045,0.4911041125643105,0.18571318203212767,0.04869467174957779,458.8,795.0
SKAB,original,3,3,0.5,avg_negative_log,10,0.2231,,base_disabled,False,[3],,mean,0.5935947485217268,0.15006059394817725,0.4950645274395452,0.19958569518754776,0.5974993593709961,0.3156314203728574,0.4910609434834873,0.18643429075571938,0.05091218372849919,233.6,423.2
